ISO_A3,year,prec,tmax,tmin
CUB,1999,109.025261815641,34,13.8125
CUB,2000,103.692608643334,33.5,13.875
CUB,2001,128.022888347464,34,12
CUB,2002,119.196635017878,33.5,14.625
CUB,2003,119.801724305529,34,12.1875
CUB,2004,95.6254531084403,33.8125,13.875
CUB,2005,146.447310501056,34,13.8125
CUB,2006,107.633634203907,34,13.5625
CUB,2007,151.065614783283,34,13.5625
CUB,2008,124.272865627158,33.5,14.4375
CUB,2009,103.437363616786,34,12.9375
CUB,2010,134.072626183574,34,10.875
CUB,2011,125.179488407432,33.375,12.875
CUB,2012,128.153212176963,33.0833320617676,13.9375
CUB,2013,117.507819579268,33,13.5625
CUB,2014,116.302654697732,34.0833320617676,14.1875
CUB,2015,97.4004588300053,34.8461532592773,13.125
CUB,2016,111.673842031892,34,13.9375
CUB,2017,131.432164822715,34.0833320617676,14.3125
CUB,2018,113.276640833913,34,14.5
CUB,2019,116.535037133123,34.25,14.5
CUB,2020,133.439408684899,34,14.875
CUB,2021,102.268222793149,33.8125,13.9375
CUW,1960,45.9840280016263,32.3333320617676,23
CUW,1961,40.9708331823349,32.3333320617676,22.1666660308838
CUW,1962,34.0395826101303,32.8333320617676,22.0833339691162
CUW,1963,42.5395826896032,32.9166679382324,22.9166660308838
CUW,1964,35.2805562416712,32.25,22
CUW,1965,51.684722383817,32.8333320617676,22.0833339691162
CUW,1966,68.3916666507721,32.25,23
CUW,1967,41.0076387723287,32.4166679382324,22.0833339691162
CUW,1968,34.2993052800497,32.4166679382324,22
CUW,1969,72.4597223599752,33.1666679382324,23.1666660308838
CUW,1970,62.7819448312124,32,23
CUW,1971,40.147917230924,31.75,22.8333339691162
CUW,1972,48.4423616727193,32.75,23
CUW,1973,46.9062498013179,32,23
CUW,1974,44.0624999205271,31.8333339691162,22.1666660308838
CUW,1975,57.8694448868434,31.9166660308838,22.3333339691162
CUW,1976,39.6868056456248,32.4166679382324,22
CUW,1977,25.9993054469427,32.8333320617676,23
CUW,1978,33.3222222328186,32.75,22.9166660308838
CUW,1979,49.8687489827474,32.4166679382324,22.8333339691162
CUW,1980,32.6763888001442,32.4166679382324,23
CUW,1981,54.4374993642171,31.8333339691162,24
CUW,1982,42.0895835558573,32.3333320617676,23
CUW,1983,34.8187503814697,32.8333320617676,23.9166660308838
CUW,1984,51.2048609455427,31.75,23.9166660308838
CUW,1985,63.9305556615194,32.1666679382324,23
CUW,1986,37.6916663646698,32.25,22.3333339691162
CUW,1987,35.0486113627752,33,23
CUW,1988,57.093056122462,32.3333320617676,22.9166660308838
CUW,1989,38.641666273276,32.25,22
CUW,1990,52.0166672070821,33.25,23
CUW,1991,36.8729169368744,32.8333320617676,22.9166660308838
CUW,1992,42.3159719258547,32.8333320617676,23.9166660308838
CUW,1993,32.9243060350418,32.8333320617676,23.3333339691162
CUW,1994,35.3916664123535,32.4166679382324,23
CUW,1995,41.8284722765287,33,23
CUW,1996,60.7312494715055,32.8333320617676,23.8333339691162
CUW,1997,30.8055552045504,33.3333320617676,23
CUW,1998,48.1291670004527,33.25,24.9166660308838
CUW,1999,75.8388883272807,32.25,23.9166660308838
CUW,2000,57.3319445053736,32.8333320617676,22.9166660308838
CUW,2001,37.5770832896233,33.8333320617676,23
CUW,2002,28.5638886292776,33.8333320617676,23.9166660308838
CUW,2003,40.6458337505658,33.1666679382324,24.25
CUW,2004,64.0472226937612,32.3333320617676,23.9166660308838
CUW,2005,71.9916670968135,33.75,23.9166660308838
CUW,2006,57.3347212473551,33.3333320617676,23.0833339691162
CUW,2007,48.3638892173767,32.4166679382324,23
CUW,2008,64.2638889948527,33.25,23.8333339691162
CUW,2009,35.2506945133209,33.4166679382324,24
CUW,2010,73.6680550575256,32.8333320617676,24.5
CUW,2011,71.577777226766,33.3333320617676,24
CUW,2012,40.2055557568868,32.8333320617676,23.8333339691162
CUW,2013,35.5715276797613,33,24
CUW,2014,27.2722220023473,33.0833320617676,24
CUW,2015,32.2444442113241,33.3333320617676,23
CUW,2016,47.8277767499288,33.8333320617676,24
CUW,2017,40.547917286555,33.5,23.75
CUW,2018,47.6409722566605,33,23
CUW,2019,21.9506941537062,33.3333320617676,23.9166660308838
CUW,2020,44.1305558184783,33.25,24
CUW,2021,45.4402782122294,32.8333320617676,23.75
CYP,1960,33.5579754318614,36.25,1.875
CYP,1961,54.6542320249752,36.75,-0.0625
CYP,1962,48.7823936389438,38.4375,0.1875
CYP,1963,40.3619448890289,38.75,0.875
CYP,1964,40.6335805779773,35.8125,-4.375
CYP,1965,45.3874652793353,36.625,0.8125
CYP,1966,48.8407091909442,36.75,2.4375
CYP,1967,50.8999759064581,36.75,-2.125
CYP,1968,57.9218784378863,37.25,-0.625
CYP,1969,49.7127746545292,36.75,1.125
CYP,1970,39.5679309961183,36.4375,1.25
CYP,1971,38.8736656850268,35.8125,0.8125
CYP,1972,27.531155309672,35.75,-2.375
CYP,1973,26.6880994303388,36.75,-1.1875
CYP,1974,39.5739373488502,36.1875,-1.6875
CYP,1975,52.0189693588549,35.75,-0.125
CYP,1976,48.5976556823,34.75,-1.6875
CYP,1977,36.7789644126127,37.75,-1.6875
CYP,1978,53.6049390384692,38.1875,2.125
CYP,1979,43.1683861076746,36,1.375
CYP,1980,40.2755867478748,36.6875,-0.75
CYP,1981,57.7953093444351,36.25,1
CYP,1982,32.2843569029851,35.75,-1
CYP,1983,44.4525487330025,36.75,-1.875
CYP,1984,43.7749159336946,34.75,-0.125
CYP,1985,40.1740173023066,38.625,-1.125
CYP,1986,36.3921084438675,36.875,0.8125
CYP,1987,50.3491383797607,37.75,-0.5625
CYP,1988,57.4645993647476,37.25,0.3125
CYP,1989,32.0376642979682,36.1875,-3.4375
CYP,1990,27.211589492729,36.75,-2.25
CYP,1991,55.6452820154506,35.75,0.25
CYP,1992,39.0190606738987,37.25,-2.6875
CYP,1993,31.5069285952754,37.4375,-1.1875
CYP,1994,54.4889867785547,37.4375,0.3125
CYP,1995,27.2558274743971,36.75,1.3125
CYP,1996,45.0287515414857,36.6875,0.75
CYP,1997,38.8221835371792,36.6875,-2
CYP,1998,40.4758820921697,39.125,-0.25
CYP,1999,26.7101081842235,37.75,1.375
CYP,2000,44.7730260365375,38.75,-1.6875
CYP,2001,46.5651052859558,37.875,1.75
CYP,2002,40.16659221841,37.25,-1.375
CYP,2003,53.3791631201132,38.25,-0.125
CYP,2004,45.265979275193,37.25,0.75
CYP,2005,35.659166314029,37.75,0.875
CYP,2006,33.4290453096231,38.1875,-0.125
CYP,2007,40.4377416554924,37.75,-0.6875
CYP,2008,26.3498570335836,38.4375,-2.4375
CYP,2009,56.3918051558129,37.75,0.8125
CYP,2010,38.8100464941998,39.4375,2.8125
CYP,2011,46.7141789032211,37.3125,1.9375
CYP,2012,65.3632267807964,38.25,-0.6875
CYP,2013,31.7276557702357,37.375,1.375
CYP,2014,41.6810043700382,37.75,2.3125
CYP,2015,45.2195062651031,36.875,0.75
CYP,2016,38.0583142994892,37.75,0.3125
CYP,2017,31.1676741283515,38.25,-0.875
CYP,2018,51.4346412300593,37.25,1.75
CYP,2019,58.1623649200018,37.25,1.125
CYP,2020,44.5416209084335,37.75,0.75
CYP,2021,38.1956750207591,38.625,2.3125
CZE,1960,61.1116504881863,24.875,-9.3125
CZE,1961,53.0590845101316,25.25,-9.1875
CZE,1962,53.5717004108877,26.3125,-10.875
CZE,1963,50.2629181057075,27,-15.5625
CZE,1964,54.759119708941,27,-12.625
CZE,1965,64.9251085463824,24,-10.75
CZE,1966,69.5029591994666,24.3125,-10.5625
CZE,1967,55.4769483328985,27.4375,-7.9375
CZE,1968,57.1614788547928,25,-9.0625
CZE,1969,48.8368089961334,26.4375,-11.875
CZE,1970,64.0262720349809,25,-9.8125
CZE,1971,49.0629343072014,28,-9.4375
CZE,1972,53.0150484198696,26,-9.0625
CZE,1973,46.4234389282728,26.25,-6.6875
CZE,1974,63.1582144352192,27.0625,-3.8125
CZE,1975,54.2522754990439,26,-7.4375
CZE,1976,50.9232467941275,27.1875,-8
CZE,1977,62.2013703041793,25.1875,-6.875
CZE,1978,49.4887265290453,23.5625,-9.1875
CZE,1979,59.4454768438295,25.75,-10.6875
CZE,1980,56.270636730015,25.375,-10.5625
CZE,1981,63.4498972863659,26,-9.0625
CZE,1982,45.0559096086753,26.1875,-11.4375
CZE,1983,48.8251643389044,30,-9.4375
CZE,1984,52.8865537027798,25,-7.5625
CZE,1985,57.9572931034464,26.1875,-13.5
CZE,1986,55.6071977628789,26,-15
CZE,1987,61.5362323816953,27,-14.5625
CZE,1988,56.9653535827225,27.1875,-6.25
CZE,1989,48.7895598315297,26,-5.6875
CZE,1990,48.8869718168263,27.3125,-6
CZE,1991,48.8859067066175,27,-10.4375
CZE,1992,49.4587852247444,30.0625,-6.375
CZE,1993,52.7397916594581,26.0625,-8.4375
CZE,1994,50.9533553363012,30,-7.5
CZE,1995,61.0044953239916,29,-8.5625
CZE,1996,56.7535284469945,25,-11.4375
CZE,1997,56.3378271625635,27,-9.875
CZE,1998,56.9951408519991,26.8125,-8.9375
CZE,1999,53.908403768226,27,-7
CZE,2000,54.3225983014129,28,-7.8125
CZE,2001,62.0269718259713,28,-9.875
CZE,2002,66.7180060958638,27.875,-8.875
CZE,2003,42.4176437814471,30,-11.4375
CZE,2004,53.718880635472,27,-8.9375
CZE,2005,59.1357585218591,26.0625,-9.75
CZE,2006,56.0079709335112,30.875,-11.9375
CZE,2007,61.9102714142889,28,-5.875
CZE,2008,53.1805120333819,27,-4.25
CZE,2009,61.8974310681294,28,-8.9375
CZE,2010,71.3174486356162,29,-11.0625
CZE,2011,49.7929298858967,28,-8.3125
CZE,2012,55.2381631584794,28.3125,-11.75
CZE,2013,60.6870863265275,29.875,-7.5
CZE,2014,60.1898796893062,27.6875,-4.9375
CZE,2015,46.8394615590852,30,-6.0625
CZE,2016,60.742768487796,28,-6.9375
CZE,2017,58.8124750676849,29,-11.0625
CZE,2018,47.9276349825479,30,-8.625
CZE,2019,51.8107732170624,28.875,-6.375
CZE,2020,60.398034003307,28.1875,-5.625
CZE,2021,59.1352083145733,28.25,-7.5625
DEU,1960,72.7391846355931,25,-8.9375
DEU,1961,69.9234831581334,25,-8.1875
DEU,1962,59.9790220982666,26,-10.9375
DEU,1963,56.8831760032537,26.875,-13.875
DEU,1964,55.3829296348184,28.375,-10.375
DEU,1965,80.8323598950444,23.5,-12.375
DEU,1966,80.6242739386316,25.5,-10.25
DEU,1967,68.6419244746917,27.3125,-8.8125
DEU,1968,69.4059052673918,24.8125,-9.9375
DEU,1969,59.8154005370511,26.875,-11.1875
DEU,1970,73.7929532635035,26,-8.75
DEU,1971,50.4011440911639,27.875,-9
DEU,1972,55.7829263811842,26.0625,-7.875
DEU,1973,58.7109130277626,27,-8.8125
DEU,1974,71.9677687411178,25.125,-5.4375
DEU,1975,56.8683544474341,27,-7.4375
DEU,1976,50.2231971966039,28.1875,-8.875
DEU,1977,69.2457668111834,24.5625,-6.9375
DEU,1978,65.1167098964212,23.0625,-8.875
DEU,1979,69.3813190145565,25.4375,-10.9375
DEU,1980,68.9560199428456,24.75,-9.25
DEU,1981,81.1217154261581,24.625,-10.8125
DEU,1982,59.428770512976,27.125,-9
DEU,1983,65.4432876073018,30.4375,-10.3125
DEU,1984,67.1282588640371,25,-9.6875
DEU,1985,60.9442536484225,26.1875,-12.9375
DEU,1986,69.6934309938181,25.0625,-14.0625
DEU,1987,73.7397938318344,24.4375,-12.4375
DEU,1988,73.2062030939084,25.9375,-7.6875
DEU,1989,57.5061794026425,26,-5.875
DEU,1990,66.2315724124595,27.5625,-7.9375
DEU,1991,54.4455594212187,28.0625,-10.5625
DEU,1992,66.3927726856423,28,-6.9375
DEU,1993,71.0089475253572,25.125,-7.875
DEU,1994,71.1982959694428,30.625,-6.875
DEU,1995,70.8859999398367,29,-8.9375
DEU,1996,55.8656567744448,25,-9.75
DEU,1997,59.8071747622813,28.1875,-7.75
DEU,1998,72.6638917673844,26.125,-6.8125
DEU,1999,69.8904160352486,27.125,-9.125
DEU,2000,68.4727677111161,26.5,-8.25
DEU,2001,73.887278878158,27.125,-9.4375
DEU,2002,81.8860048727486,27,-7.5625
DEU,2003,51.565416828031,29.0625,-10.8125
DEU,2004,66.0439077295838,26,-8.25
DEU,2005,64.5038711168276,26.0625,-10.75
DEU,2006,62.9936404309022,30.8125,-9.9375
DEU,2007,79.4644648284437,26,-6.9375
DEU,2008,64.9690336135799,26.5,-6.6875
DEU,2009,68.0041919815411,27.875,-9.25
DEU,2010,71.1002718584154,30,-9.8125
DEU,2011,60.526989744829,26.625,-7.1875
DEU,2012,65.6542888968239,27.875,-11.8125
DEU,2013,66.8755236289801,29.0625,-9.3125
DEU,2014,63.5358450352739,28.0625,-5.375
DEU,2015,59.4684013525645,30,-7.8125
DEU,2016,64.3950843841878,27.0625,-6.25
DEU,2017,72.9461367783946,27.25,-10.75
DEU,2018,52.5197830645855,29.9375,-9.8125
DEU,2019,61.5157954085079,28.5,-8.875
DEU,2020,59.9025322897961,28.875,-5.375
DEU,2021,69.2222899805338,28.125,-7.8125
DJI,1960,12.3278693409016,39.9375,14.5
DJI,1961,28.3794314107834,39.6875,14.625
DJI,1962,14.1520600998631,40.375,13.25
DJI,1963,14.8294631684151,40.375,14.5
DJI,1964,22.3782767013097,39.5625,13.25
DJI,1965,8.04897630622563,40.6875,13.25
DJI,1966,8.82420729574485,40.9375,13.1875
DJI,1967,26.5217071780219,39.5625,13.25
DJI,1968,19.6643108234574,40.25,13.25
DJI,1969,12.7690701606851,40.5625,14.1875
DJI,1970,16.4148377542885,40.875,13.875
DJI,1971,14.64723609673,40.375,14
DJI,1972,14.0967230703204,40.6875,14.375
DJI,1973,9.95909280417821,40.9375,13.25
DJI,1974,10.7374844564937,40.375,13.0625
DJI,1975,12.2040330078644,40.375,13.0625
DJI,1976,14.5038733611027,40.375,13.1875
DJI,1977,13.3932669916453,40.9375,14.4375
DJI,1978,14.1339846151618,40.6875,13.625
DJI,1979,11.708640069056,41.0625,15.875
DJI,1980,8.6937136702144,40.5625,15.1875
DJI,1981,10.8395684307919,40.625,13.6875
DJI,1982,21.2206520384655,40.75,15.625
DJI,1983,14.2030394937939,41.5625,14.1875
DJI,1984,6.80986016962486,40.875,13.375
DJI,1985,11.0194010915282,40.6875,13.75
DJI,1986,13.1610698079738,40.375,13.1875
DJI,1987,9.30749254590139,41.4375,14.3125
DJI,1988,13.686463578991,39.5625,14.25
DJI,1989,18.3216837641425,40.375,13.875
DJI,1990,10.9047098910436,40.75,14.625
DJI,1991,12.5798395277741,40.6875,15.1875
DJI,1992,20.5101804495718,40.75,13.6875
DJI,1993,17.0051585133785,40.4375,13.75
DJI,1994,15.497047090774,40.5625,14.5
DJI,1995,15.5492528461636,40.5,14.5
DJI,1996,14.2051532367579,40.75,14.25
DJI,1997,14.0704256143134,41.375,14.625
DJI,1998,17.5560328103506,42.25,13.625
DJI,1999,21.3467789031852,40.5625,13.5
DJI,2000,18.4784069802994,41.375,13.5625
DJI,2001,15.4894371557885,41.375,14.5
DJI,2002,12.9800859910269,42.25,13.6875
DJI,2003,13.3469967901134,40.6875,14.75
DJI,2004,15.6793366646728,41.25,15
DJI,2005,12.7488602540718,40.9375,14.25
DJI,2006,17.3295081050064,41.4375,14.5625
DJI,2007,13.2876792150908,40.5625,14.375
DJI,2008,13.062490303824,41.5,13.75
DJI,2009,13.756359101488,42.4375,14.9375
DJI,2010,14.9678941756678,40.6875,15.3125
DJI,2011,14.9139644700938,41.5625,14.375
DJI,2012,13.2191409296905,40.9375,14.6875
DJI,2013,18.1808318665108,41.5625,13.6875
DJI,2014,14.4198546749659,41.4375,13.6875
DJI,2015,12.1586569648141,41.75,13.75
DJI,2016,15.3279185781685,41.5,15.5
DJI,2017,15.0411242932272,42.375,15.1875
DJI,2018,16.454198712206,40.875,13.5
DJI,2019,15.6063900043758,41.9375,14.75
DJI,2020,15.5460673913933,41.375,13.875
DJI,2021,12.721414564101,41.4166679382324,14.1875
DMA,1960,162.513739903768,29.7857151031494,19
DMA,1961,147.534671147664,30,19.3333339691162
DMA,1962,154.367014726003,29.5,18.9166660308838
DMA,1963,147.153769652049,30,19.5833339691162
DMA,1964,143.788689931234,29.7142848968506,18.8333339691162
DMA,1965,140.458035310109,29.6428565979004,18.4166660308838
DMA,1966,190.575893719991,29.5714282989502,19.4166660308838
DMA,1967,170.319197018941,29.7142848968506,18.75
DMA,1968,142.530505180359,30,18.3333339691162
DMA,1969,175.889731725057,30,18.4166660308838
DMA,1970,192.308681964874,29.7857151031494,19.0833339691162
DMA,1971,141.101489861806,30.0714282989502,18.9166660308838
DMA,1972,160.613789240519,30,19
DMA,1973,108.021675745646,30.1428565979004,18.9166660308838
DMA,1974,138.537649790446,30,19.3333339691162
DMA,1975,156.739088694255,30,18.9166660308838
DMA,1976,145.733531634013,30.1428565979004,18.9166660308838
DMA,1977,142.118502140045,30,19.1666660308838
DMA,1978,146.405406316121,30.5,19.0833339691162
DMA,1979,183.259474118551,30.0714282989502,18.9166660308838
DMA,1980,162.864682833354,30.5,19.6666660308838
DMA,1981,179.298313617706,30.1428565979004,20
DMA,1982,177.778868675232,30.1428565979004,19.9166660308838
DMA,1983,147.468154827754,30.2857151031494,19.9166660308838
DMA,1984,172.400248368581,30.5,19.75
DMA,1985,157.235811233521,30.5714282989502,18.4166660308838
DMA,1986,173.816866079966,30.4285717010498,18.4166660308838
DMA,1987,173.952928066254,31,19.3333339691162
DMA,1988,186.634824434916,30.5714282989502,20.1666660308838
DMA,1989,166.799949328105,30.2857151031494,19.3333339691162
DMA,1990,160.518997510274,30.7857151031494,18.9166660308838
DMA,1991,159.62425549825,30.7142848968506,19.8333339691162
DMA,1992,191.178421974182,30.5714282989502,19.6666660308838
DMA,1993,160.523511886597,30.7142848968506,19.4166660308838
DMA,1994,143.866220633189,30.6428565979004,19.75
DMA,1995,162.639435609182,30.8571434020996,19.3333339691162
DMA,1996,185.603175322215,30.2142848968506,19.9166660308838
DMA,1997,139.071676095327,30.4285717010498,19.4166660308838
DMA,1998,197.89444454511,31.1428565979004,20.5
DMA,1999,155.750991821289,30.6428565979004,19.0833339691162
DMA,2000,147.384375890096,30.4285717010498,19.4166660308838
DMA,2001,148.656696955363,30.7142848968506,19.5833339691162
DMA,2002,144.448165893555,31.1428565979004,19.9166660308838
DMA,2003,161.821278731028,30.5,20.3333339691162
DMA,2004,216.400646209717,30.2142848968506,19.9166660308838
DMA,2005,208.621032476425,31.0714282989502,19.9166660308838
DMA,2006,171.058928489685,30.7857151031494,19.9166660308838
DMA,2007,156.626784960429,30.4285717010498,19.9166660308838
DMA,2008,186.914136886597,30.7142848968506,19.4166660308838
DMA,2009,141.430802345276,31,19.75
DMA,2010,206.766865332921,30.8571434020996,20.3333339691162
DMA,2011,211.261655489604,30.7857151031494,19.9166660308838
DMA,2012,174.989630699158,30.7142848968506,19.9166660308838
DMA,2013,156.364432811737,31,20.3333339691162
DMA,2014,148.776339848836,30.7142848968506,20.0833339691162
DMA,2015,114.578073978424,31.1428565979004,20.25
DMA,2016,187.948561668396,30.8571434020996,20.5
DMA,2017,183.46537621816,31,19.9166660308838
DMA,2018,159.59920612971,30.5714282989502,19.4166660308838
DMA,2019,138.234820842743,31,19.9166660308838
DMA,2020,156.958383083344,31.0714282989502,20.25
DMA,2021,129.104960282644,31,20
DNK,1960,69.7668700743472,21,-7.8125
DNK,1961,64.6866388375497,21.375,-6.375
DNK,1962,58.7876945080846,19.375,-6.375
DNK,1963,60.2749481622412,21.9375,-12.6875
DNK,1964,52.5757602081449,20.375,-6.875
DNK,1965,63.3546322060586,20,-7.75
DNK,1966,70.4112691585939,21.375,-9.125
DNK,1967,70.7665307975464,22.375,-6.375
DNK,1968,65.0964271333255,22.875,-7.375
DNK,1969,54.4037803462647,23.5625,-9.1875
DNK,1970,63.9078187891342,23.375,-10.8125
DNK,1971,51.2104292850467,22.375,-5.6875
DNK,1972,51.432792954861,23.125,-7.6875
DNK,1973,52.3808455047689,23.125,-4.4375
DNK,1974,61.7050972265832,21.125,-3.5
DNK,1975,44.0773126074514,25,-5.625
DNK,1976,43.3222112908043,24.0625,-6.5
DNK,1977,56.9390742396763,20.875,-6.5625
DNK,1978,53.7473281719142,20.5625,-8.625
DNK,1979,62.5211152017372,20.0625,-10.875
DNK,1980,68.5513646967592,20.875,-8.1875
DNK,1981,69.7365303668853,20.875,-8
DNK,1982,58.3832583942468,23.5,-10.3125
DNK,1983,59.4337245346992,23.9375,-7.75
DNK,1984,61.9498181056567,22.1875,-6.0625
DNK,1985,64.2330954712689,21.375,-12.125
DNK,1986,56.2646284914324,21.375,-12.625
DNK,1987,61.4292595270536,20.0625,-12.375
DNK,1988,68.4652635645287,21.625,-4.125
DNK,1989,50.3875889563254,22.9375,-2
DNK,1990,66.2800028777771,22.875,-1.75
DNK,1991,53.9066542409179,23.75,-7.75
DNK,1992,59.093609279957,24.375,-3.75
DNK,1993,61.6913567489821,19.875,-5.5
DNK,1994,69.4531503542299,26.375,-7.8125
DNK,1995,53.803373340885,24.875,-6.0625
DNK,1996,43.1390951172647,23.5625,-9.8125
DNK,1997,49.9232905891661,25.875,-8.125
DNK,1998,70.333124554379,19.9375,-4.0625
DNK,1999,70.6569293299117,23.9375,-6.0625
DNK,2000,60.7916385441891,20.9375,-3.375
DNK,2001,60.6978383691867,23.9375,-6.75
DNK,2002,69.0281757462519,25,-4
DNK,2003,51.1845754449801,24,-8.5625
DNK,2004,62.6607731401665,23.75,-6.75
DNK,2005,53.2073051090404,23.0625,-6.5625
DNK,2006,63.4035248858734,26.375,-7.4375
DNK,2007,70.6904466699633,22.0625,-4.1875
DNK,2008,61.338481730146,23.875,-2.1875
DNK,2009,58.7132712166026,23.5,-5.875
DNK,2010,61.6514353199578,25.6875,-9.6875
DNK,2011,66.7885867526091,21.75,-6.9375
DNK,2012,62.3409976662484,22.75,-7.8125
DNK,2013,56.4652739848531,23.9375,-6.9375
DNK,2014,67.2055822892251,25.125,-4.5625
DNK,2015,70.210757030438,23.5,-5.0625
DNK,2016,55.9467961852984,22.375,-6.375
DNK,2017,79.0018469369804,21.875,-5.5
DNK,2018,48.9447770988481,25.5,-8.0625
DNK,2019,69.1239928257824,23.9375,-4.75
DNK,2020,59.8048851957308,24.5,-1.875
DNK,2021,61.0185488037797,24.0625,-6.5625
DOM,1960,133.441213096047,35.25,5.5
DOM,1961,121.275986980748,35.0625,5.3125
DOM,1962,102.566166225317,35.5625,5.3125
DOM,1963,115.474360680258,35.5625,5.0625
DOM,1964,99.8878180352417,35.25,5.0625
DOM,1965,123.852330289982,34.9375,4.25
DOM,1966,118.14809742731,35.6875,5.4375
DOM,1967,74.9727350728469,34.875,5
DOM,1968,103.099153460683,35,4.3125
DOM,1969,129.595735982732,35.625,4.5625
DOM,1970,138.45421439275,35,5
DOM,1971,112.328693303439,35,5
DOM,1972,114.443083595585,34.9375,5.0625
DOM,1973,93.0337002723067,35.875,5.375
DOM,1974,111.672385657693,35.125,5.3125
DOM,1975,98.236502150963,35,5.25
DOM,1976,86.2594727820104,35,4.5
DOM,1977,110.519130334661,34.6875,5.3125
DOM,1978,117.832361239571,34.9375,5.4375
DOM,1979,177.709622895932,34.9375,5.625
DOM,1980,112.817766204074,35.3125,5.625
DOM,1981,162.969274264198,35.3125,5.3125
DOM,1982,110.897999796781,35,6
DOM,1983,115.871973224051,35.875,5.75
DOM,1984,112.111313934262,35,5.625
DOM,1985,114.430043164674,35.0625,4.625
DOM,1986,119.581319830171,35,5
DOM,1987,149.412321384426,35.9375,5.3125
DOM,1988,132.846694195056,35.625,6.1875
DOM,1989,99.7348345292581,35.3125,6
DOM,1990,105.912564789927,35.9375,6
DOM,1991,108.224574921367,35.375,6
DOM,1992,107.789119460024,35.5625,6
DOM,1993,111.829871881116,35.625,6.125
DOM,1994,104.364058207284,35.6875,6.25
DOM,1995,128.161821262525,36,5.625
DOM,1996,103.373861377841,35.3125,5.75
DOM,1997,95.5641431617844,36,5.625
DOM,1998,149.977091852072,36,6.0625
DOM,1999,93.7778424271592,35.875,5.125
DOM,2000,112.786759359343,35.9375,5.3125
DOM,2001,120.243670783333,35.9375,5.3125
DOM,2002,110.578290711921,35.9375,6.125
DOM,2003,130.084921840075,35.3125,6
DOM,2004,113.272661310864,35.125,5.5
DOM,2005,123.968135536791,35.625,5.375
DOM,2006,116.698748245433,35.6875,5
DOM,2007,123.957691516962,35.375,6.0625
DOM,2008,115.245254171324,35.125,5.0625
DOM,2009,116.554503235194,35.8125,5.25
DOM,2010,113.140581918729,35.6875,5.1875
DOM,2011,117.186790530209,35.125,5
DOM,2012,130.942151479087,35.3125,6
DOM,2013,101.8239557684,35.3125,6.375
DOM,2014,101.398087668258,35.75,6.3125
DOM,2015,112.062703517106,36.3125,6.0625
DOM,2016,141.951398800085,36.125,6.25
DOM,2017,118.398186807697,36,5.4375
DOM,2018,98.2210972915899,35.9375,6.6875
DOM,2019,96.0943316881721,36.6875,6.3125
DOM,2020,102.655910301316,36,6.3125
DOM,2021,111.47699567434,35.9375,6
DT1,1960,59.6904514603543,39,15.125
DT1,1961,64.0952020669826,39,14
DT1,1962,69.4599905312061,39.3125,14
DT1,1963,67.6213855872853,38.3125,16
DT1,1964,70.729703466248,40,15.8125
DT1,1965,62.3324811085306,38.75,16
DT1,1966,63.483459614142,38.625,17
DT1,1967,58.2632103351632,39,15.9375
DT1,1968,56.2473327455798,38,16
DT1,1969,60.4081440269947,39,16
DT1,1970,55.5658458611279,39,15
DT1,1971,49.7006629293013,39,15
DT1,1972,58.1926610858151,39,16
DT1,1973,50.7377525498771,39.75,17
DT1,1974,62.5857482063349,39.875,16
DT1,1975,59.7041033854087,39.9375,16
DT1,1976,56.2917296796134,39,17
DT1,1977,64.2996211533595,39.3125,16
DT1,1978,70.4287719600128,39.75,16.0625
DT1,1979,60.6181503629143,39.875,16
DT1,1980,59.1186869523742,40,17
DT1,1981,67.6297030090684,39.75,18
DT1,1982,51.0097853961316,40,17
DT1,1983,49.6861899981294,39.4375,15
DT1,1984,42.7440341218854,40.875,16
DT1,1985,59.1443972077334,40,18
DT1,1986,53.2502524493018,40,16
DT1,1987,51.9408618842412,39,16.625
DT1,1988,67.5643939485755,40,17
DT1,1989,64.7645989933399,39.3125,14
DT1,1990,49.223863587536,40.75,17.5625
DT1,1991,62.2507260023344,40,16
DT1,1992,57.5076864129967,40,16
DT1,1993,66.9371529350979,39.9375,16.8125
DT1,1994,58.0187499527678,40,16
DT1,1995,73.8058237629105,39,16.6875
DT1,1996,61.3316131298891,39.75,17
DT1,1997,62.6616317781836,40.5,17
DT1,1998,67.455918484565,40,17
DT1,1999,68.0840434829394,40,18
DT1,2000,55.0454229173636,40,17.375
DT1,2001,69.2075283285042,40.75,16
DT1,2002,65.577399193789,41,15
DT1,2003,59.9352746331933,40.5,17
DT1,2004,53.9054606574954,40.875,18
DT1,2005,64.3895199455396,41,17
DT1,2006,67.353535372651,40,17
DT1,2007,74.8870895342393,41,16.3125
DT1,2008,64.8000631102107,41.5,19.125
DT1,2009,50.6367265276536,42,19
DT1,2010,62.7237215565913,42,19
DT1,2011,57.9975850770269,41,17
DT1,2012,66.5786774789143,40.75,17
DT1,2013,60.6521779497465,40,17
DT1,2014,76.1485163733514,40,17
DT1,2015,63.9430242685056,40,16
DT1,2016,68.0244320044012,41,17
DT1,2017,66.9484060167363,39.75,18.5
DT1,2018,72.6216539873017,40.75,16.875
DT1,2019,74.1510731835257,40,18
DT1,2020,57.3669981488375,40,15
DT1,2021,61.9748420777044,40.75,18.8125
DT2,1960,4.74142328298845,16.625,-33.375
DT2,1961,3.68343555027433,17.75,-32.4375
