displaced_persons,displaced_persons_t1,displaced_persons_t2,displaced_persons_t3,mean_displaced_persons_t1_o1,mean_displaced_persons_t2_o1,mean_displaced_persons_t3_o1,mean_displaced_persons_t1_o2,mean_displaced_persons_t2_o2,mean_displaced_persons_t3_o2,mean_displaced_persons_t1_o3,mean_displaced_persons_t2_o3,mean_displaced_persons_t3_o3,Region,year,pop,gdp,urban
0,,,,,,,,,,,,,R5.2REF,2000,281.107821,1688.65974859856,
0,,,,,,,,,,,,,REU,2000,0.738984,,89.874
0,,,,,,,,,,,,,TWN,2000,21.936014,934.215146435264,
0,,,,,,,,,,,,,VIR,2000,0.108511,,92.625
0,,,,,,,,,,,,,World,2000,6122.77022,47327.6889058305,
682464,696753,353472,319420,225107.8,127499.8,99472.8,101928.421052632,69500.3157894737,95701.9473684211,109383.705882353,98249,115845.941176471,AGO,2001,14.3876786709716,38.084014348511,49.9589216942881
110418,143857,88934,702738,240133.6,187271.8,295503,148678.538461539,101815,140033.769230769,106814.172413793,85059.275862069,100210.689655172,RWA,2001,8.49047279470203,5.82189949847392,14.7795629473221
15642,15749,13288,13625,5715.75,4411.25,4439,75545.8,93440.7333333333,106560.866666667,84722.6071428572,76807.3571428571,87374.6071428572,GHA,2001,19.6300488656669,21.1730279070108,44.7320631286787
509755,513445,485449,390001,267200.375,120831.75,108992.875,135360.125,79781.1666666667,71795.0416666667,115957.833333333,79904.7916666667,95703.875,SDN,2001,34.9960592654558,49.7528568892383,34.004095216422
1665,1569,3187,204435,5857.33333333333,5311,71686,127065.888888889,158090.111111111,206648.333333333,78110.5333333334,96269.4666666667,125321.933333333,GNB,2001,1.26485930715833,1.3960357687992,29.6825372775981
11601,9618,6286,5353,3111.75,2135,1865,163855.75,191441.916666667,191482,110409.682926829,123943.12195122,126860.780487805,ALB,2001,3.08049710390227,15.568312452834,42.5852945793892
13293,11015,193228,193147,266937.4,302634.4,309356,527721.769230769,427815.769230769,428397.769230769,168633.25,140533.625,144841.625,ARM,2001,3.06947126599562,7.70145770882046,64.5212868729146
503110,541556,526673,344595,123968.533333333,123571.666666667,113465.066666667,175408.634146342,142587.658536585,143156.804878049,132217.181818182,112301.348484848,112774.96969697,RUS,2001,146.149009689069,1313.05671529542,73.314240983813
423857,394549,255942,158828,192953,131740.4,181431.9,117789.590909091,88260.3636363636,106643.090909091,132870.581395349,98111.8604651163,112836.465116279,COD,2001,50.9687975455984,-26.0586942663447,30.2352436937314
356682,372278,405378,435437,138466.5,144259.75,162606.5,267927.545454546,197279.636363636,198773.954545455,181378.733333333,146125.977777778,143704.822222222,VNM,2001,79.614343427601,132.785313295254,25.0279083800733
137186,128145,111950,109396,362277.875,265429.5625,265087.4375,199708.888888889,157634.583333333,159426.194444444,158226.272727273,133017.218181818,134522.818181818,CHN,2001,1277.94607715717,3640.00449296109,37.072518359404
57,24,26,56,282.428571428571,74.2857142857143,73,95209,64862.35,90274.6,70151.6944444444,53402.5,68182.4722222222,MOZ,2001,18.6809556976877,9.94939125590994,31.498487201231
577901,627696,577437,602555,291803.25,230607.5,366055.25,148678.538461539,101815,140033.769230769,106814.172413793,85059.275862069,100210.689655172,BDI,2001,6.49615410258647,2.3014944909347,8.51844707580368
142,149,163,173,14707.8,11040.8,11120,127060.391304348,135700.47826087,146190.391304348,190092.26,169959.7,172928.62,GRC,2001,11.0297351427313,230.538571976905,59.8598572438925
5101,2471,797,1243,108990.875,104828.375,96293.625,117431.619047619,133032.761904762,124070.285714286,91059.3333333333,98957.3095238095,95399.9285714286,HUN,2001,10.1837671752783,145.847556181642,64.7635067648868
24,13,0,0,13,0,0,13,0,0,83607.9285714286,103108.928571429,134011.785714286,CPV,2001,0.445025683072595,1.03982743387321,54.3366124625047
38,39,34,27,345.5,65.75,64.5,126922.466666667,86471.8,120353.266666667,100905.72,76815.12,98120.8,MWI,2001,11.542922812789,7.55928129564733,15.5949126969195
2445,2317,702,1900,116643.666666667,59083.3333333333,53605.8333333333,86716.3846153846,49072.5384615385,38293.5384615385,88176.5454545455,60302.9090909091,82927.4090909091,NAM,2001,1.93652202704776,8.78104179941935,32.9168220633279
309,266,190,184,420.142857142857,142.142857142857,317.857142857143,63732,32245.8181818182,29258.8181818182,92185.3333333333,63073.5238095238,86792.0476190476,ZAF,2001,45.3755379182378,344.282248631064,57.3829290478147
71285,80947,71040,70663,369242,205176.714285714,196608.285714286,219829.571428571,126375.428571429,115212.857142857,147449,91715.125,104627.8125,ETH,2001,67.2996605234055,35.8360336430605,15.1321979214134
28495,31712,27297,17141,187800.666666667,106429.833333333,82822.1666666667,148000.411764706,109934.529411765,133723.941176471,144594.666666667,102559.166666667,119138,COG,2001,3.21224239589661,10.0880255918614,58.7062098127045
158,208,86,75,121702.111111111,67825.4444444444,53384.6666666667,107541,73586.8888888889,101256,103253.7,82223.9666666667,96870.3333333333,ZMB,2001,10.4514464965423,11.0406487596074,34.7043200745788
10210,9192,4440,3998,14211.6,13087,13420.8,38261.7647058824,35530.4117647059,29527.7647058824,148890.64516129,103907.516129032,103827.258064516,NGA,2001,126.710798729738,191.002603966073,43.2560335182053
565334,566795,642875,675030,106433.714285714,111802.285714286,117176.285714286,293087.136363636,233996.136363636,241670.681818182,240705.977272727,184139.318181818,187490.977272727,IRQ,2001,24.5520982645057,100.416106906514,67.681935263558
8714,9598,6693,8132,107961,117116.666666667,123282,113737.111111111,126698,143972.277777778,196672.627906977,164526.720930233,166531.558139535,SYR,2001,16.459183251429,62.0864886572252,52.341887282794
3629,3707,2652,3121,89497.5,77480.6666666667,66910,191701.55,221365.65,224398.9,190065.063829787,169217.787234043,174355.70212766,BGR,2001,7.94960279798621,59.8132753163344,69.1691645917792
458654,463250,407406,340289,234895.125,279419.375,280475.875,124037.4375,144503.375,144155.25,146230.366666667,165429.233333333,161364.8,SRB,2001,10.068143672679,51.3416901256461,53.2720128944603
22476,23541,23322,23559,23541,23322,23559,7298.66666666667,3725.55555555556,4242.77777777778,37415.45,4393.6,4857.35,CUB,2001,11.1416466224476,52.5267585575181,75.760785556225
49274,57377,58792,61294,83661.5714285714,78799,65380,129547.55,63292.15,53230.75,102763.306122449,65732.7551020408,80516.8163265306,TCD,2001,8.521255033696,7.5150555626871,23.7375309166538
8864,9814,8560,10924,85531,73689.1666666667,60700.6666666667,126546.15,142075.95,132666.35,87972.7735849057,98246.1320754717,100676.849056604,ROU,2001,22.1045641997162,155.867595831856,53.1243729787012
1388,985,1243,1929,935.4,800.6,940.8,30442.4736842105,28896.052631579,18911.6315789474,64880.0714285714,64144.1190476191,58940.4523809524,CZE,2001,10.2216853980599,177.567068985127,73.9064561165483
4066,1408,1238,1880,71515.25,68077.5,44300.375,65072.5862068966,64704.5172413793,59354.1724137931,123746.6,102662.815384615,102040.061538462,POL,2001,38.2632933082662,463.646184902857,61.7475953561454
63,96,49,57,27782.8333333333,27727.6666666667,27743.1666666667,11330.0625,11050,10911.6875,18995.7808219178,11323.4109589041,15227.5890410959,ESP,2001,40.7673685010068,1046.87602471027,76.3751582109115
317,298,176,187,2295,1619.83333333333,2424.5,42736.7692307692,1210.23076923077,1524.69230769231,25328.2272727273,786.636363636364,946.318181818182,BOL,2001,8.47732304570092,30.252985946294,62.3054542646619
6,0,0,0,133,95,92,420.142857142857,142.142857142857,317.857142857143,63732,32245.8181818182,29258.8181818182,LSO,2001,1.98901208268145,1.3044783690202,20.6225317750444
1045,869,194,134,50329.2727272727,1245.63636363636,1119,25328.2272727273,786.636363636364,946.318181818182,28014.7027027027,22873.6756756757,28921.3243243243,BRA,2001,176.90366684855,1402.01862675412,81.8516236641465
5866,4012,1148,911,158719.714285714,198884.428571429,255577.142857143,90059.6923076923,111065.230769231,144591.923076923,87586.2068965517,79927.3448275862,90123.1379310345,GIN,2001,8.46295737509192,7.63629357172135,31.4187205846555
35060,37152,38318,76575,106518.25,116351,135330,98953,101299.714285714,112030.142857143,245963.833333333,181025.916666667,182403.583333333,KHM,2001,12.6524780475838,13.8694619888247,17.3863546454297
60411,57385,44012,45019,212770.666666667,240617.222222222,248137.333333333,262340.2,217311.733333333,223346.666666667,145180.089552239,130201.865671642,132808.731343284,TUR,2001,64.5421089505361,650.072932431565,65.2764939448196
146977,138134,131661,133408,52138.5,46605.8333333333,47739,292149.75,214502.95,216150.5,182723.909090909,145754.636363636,146966.227272727,MMR,2001,45.3238847361279,29.6329673065418,28.2709705669414
41076,33455,13929,13294,96033.3333333333,60842.1666666667,146832.833333333,189551.75,150293,177541.1875,138948.757575758,85447.9090909091,98762.0909090909,UGA,2001,24.9846592585647,19.7112015620188,12.1838937520154
1033,1017,1539,7005,3216.25,2376.25,3599.25,61577.7777777778,1628.77777777778,2073.55555555556,39692.7142857143,1129,1421.92857142857,CHL,2001,15.602663611251,166.687355237526,86.2913607789731
356,210,36,72,1082,271.666666666667,115.333333333333,46219.9166666667,1270.08333333333,1609.5,25328.2272727273,786.636363636364,946.318181818182,URY,2001,3.32425711048553,31.4047020539485,91.4457579712066
29204,27299,8768,13539,13698.5,4406.5,6790.5,41570.9444444444,4880.72222222222,5396.16666666667,26248.6111111111,3024.72222222222,3281.86111111111,HTI,2001,8.79262595314366,9.81041203251718,36.9335715720055
1176,1111,117,100,133796.333333333,104737.333333333,164856.666666667,105110.125,80015.75,102209.166666667,106555.534883721,65531.2558139535,75759.5348837209,TZA,2001,34.9119966004217,30.3908637362988,22.694094239795
561,545,422,419,1382,700,598.333333333333,93476.1538461538,55329.9230769231,44604.0769230769,129872.892857143,116576.428571429,137952.142857143,GNQ,2001,0.537194071204422,6.04606556453957,38.768822542031
166540,166385,166241,166319,58938.6666666667,57810,57364.3333333333,17711.9166666667,17178,20656.4166666667,28219.0689655172,26683.2068965517,24777.7586206897,MAR,2001,29.1298230645734,88.1972114218841,53.6328419630866
2951,313,40,40,522.166666666667,175.666666666667,378.5,91300.0833333333,50887.1666666667,40056.25,84177.4347826087,57597.1304347826,79252.2173913044,ZWE,2001,12.5847302214322,-0.265877412400009,34.1769340153265
13588,16291,21393,29018,115392,118169.166666667,130687.333333333,292149.75,214502.95,216150.5,180066.175,142099.375,143712.625,LAO,2001,5.40796846621459,7.61224282619587,23.0509288165601
3264,3228,6131,6037,104059.333333333,102636.833333333,108275,222697.588235294,139586,167890.411764706,131081.4,80617.1142857143,93171.8,KEN,2001,32.0780302962253,41.0244882734758,19.9318606412391
456315,505615,524604,559556,147960.75,150913.5,159869.5,201721.384615385,111736.538461538,107076,138187.78125,96345.4375,112428.5625,SOM,2001,7.60748694582018,3.10857940513147,33.6357081976322
350047,111179,100602,77517,29631.5,26382.75,20463,98378.3076923077,99477.9230769231,113522.538461538,109732.571428571,87846.5952380952,92910.5476190476,PSE,2001,3.28415863825429,4.63704778376427,72.2308095229484
234,195,44,45,3157,1757.6,1612.2,7103.53333333333,6109.46666666667,6346.2,109116.321428571,100105.678571429,100042.964285714,BEN,2001,6.72013220911568,8.80360805379071,38.6726502654083
13,22,17,265010,22,17,265010,21899.3333333333,18187.3333333333,45500.3333333333,95134.46875,102122.875,108796.3125,CYP,2001,0.961511476144377,16.210943597311,68.8129856216606
47307,47329,45516,45601,47329,45516,45601,50989.0909090909,51997,54510.3636363636,194101.258064516,145249.548387097,141075.483870968,PHL,2001,78.9758577912078,216.207158165104,48.0208587602844
17570,18206,20572,21390,6859.33333333333,7237,7512.33333333333,89425.7,7549.8,8506,27791.7058823529,3202.08823529412,3474.44117647059,NIC,2001,5.1481485657471,11.1187767856691,54.9926225720597
6119,5105,3486,2606,126327.8,118114.6,94277.6,117134.05,56818.9,64336.65,105293.672727273,85857.0727272727,89200.9454545455,EGY,2001,68.8961922927802,287.520804060149,42.873611206784
169,98,45,42,13698.5,4406.5,6790.5,31549.8333333333,774.666666666667,990,17337,2236.88636363636,2431.38636363636,DOM,2001,8.72607557716876,51.4691460040173,62.5916215464322
13572,12770,9023,9054,33829,42896,2339.25,48041.75,52721.9166666667,41697.4166666667,77882.0833333333,74396.375,70170.8333333333,IDN,2001,216.213455682694,575.106099473337,42.6324069688794
2719,2952,2021,1928,1027,754,766,256058.583333333,167181,164886.333333333,151184.103448276,108006.75862069,106066.068965517,YEM,2001,18.2576522125571,39.3337092719754,26.7971689994569
5040545,4386242,2860315,2982918,672213.714285714,451266.428571429,471253.571428572,322037.130434783,267004,269731.391304348,160015.285714286,134016.367346939,136044.469387755,AFG,2001,23.651075673697,48.3692765116596,20.438816206193
336071,1479406,347134,346779,518962.75,226375.5,202666.25,189398.571428571,107252.142857143,103075.428571429,127295.233333333,85323.6333333333,79998.7,ERI,2001,3.81789677474849,2.48118651211619,18.0817369415465
172134,184231,12408,12591,102944.666666667,13852,15477.6666666667,48813.2857142857,9081.42857142857,9840.57142857143,69984.6923076923,5952.76923076923,6663.69230769231,SLV,2001,5.96459774370214,31.3001710073596,59.6230985069162
116410,122512,28082,32745,64641.2,8585,9488.8,75738.5,6407.83333333333,7176.75,26998.5714285714,3111.14285714286,3375.62857142857,GTM,2001,11.5140797570625,45.9833254027974,45.5473218004247
2110,2167,585,140,766.166666666667,425,1259,46219.9166666667,1270.08333333333,1609.5,25328.2272727273,786.636363636364,946.318181818182,ARG,2001,37.3021588388953,378.586745942922,90.397332814103
106628,108888,86845,89967,751248.125,589627.25,612559.875,283205.56,231419.48,232758.96,153395.157894737,130314.438596491,134563.543859649,IRN,2001,66.3326854315179,515.257685419691,64.9377482032705
1361,1134,563,432,84242.8571428571,79596.2857142857,65914.1428571429,94554.4444444444,49557.2962962963,56714.6666666667,88377.2121212121,72050.4545454546,74808.9090909091,LBY,2001,5.32792276406041,70.1471610422671,76.4940728941926
753404,539281,4412,3536,91872.1666666667,2155,1982.66666666667,21378.8235294118,2192.97058823529,2613.79411764706,19403.8163265306,2309.9387755102,2591.67346938776,COL,2001,40.4227421563769,266.890890814489,72.3954857237272
11145,10335,7140,5717,30318.7142857143,29430.1428571429,35391,37079.7272727273,35082,32597.7727272727,69609.9322033898,54048.1525423729,63949.7118644068,DZA,2001,30.9767733725502,194.375246711094,60.548528955091
29051,189,190,168,142976.142857143,118474.428571429,89825.8571428572,185647.409090909,104411.227272727,122651.909090909,112946.142857143,70323.6428571429,80272.9047619048,CAF,2001,3.76634301607055,2.81332925234697,37.7445809600321
10641,11746,7677,9782,7373.33333333333,4947.66666666667,6248.66666666667,69577.7272727273,73411.9090909091,98675.4545454546,89564.9117647059,96151.5588235294,102431.5,LBN,2001,3.80042736204015,33.0882283348629,86.1598623841747
1760,1571,1236,931,4346.66666666667,2979.66666666667,2360,52564.9333333333,50261.2666666667,46789.8666666667,57535.7115384615,34474.5576923077,38098.9807692308,TUN,2001,9.54504129672547,60.1534319269284,63.8047799723707
332,366,101,100,3477.14285714286,2654,3131.14285714286,35447.5333333333,34498,44525.6666666667,71660.8518518519,80374.5555555556,92993.4444444444,BFA,2001,12.6490003584904,11.3129244856005,18.5419235602222
1330,1466,970,897,114988.666666667,125307.666666667,127128.333333333,58457.4,59792.9333333333,60862.2,298494.666666667,217039.033333333,229481.833333333,JOR,2001,4.90089897235704,17.8902159409612,78.1851555321059
35,29,29,39,29,29,39,4326.25,2949.5,2875.25,121748.315789474,110364.368421053,113240.263157895,STP,2001,0.143469695864614,0.134275047986713,54.3782903052579
860848,837169,729216,717996,837169,729216,717996,286117.333333333,246354,242553,97006.4117647059,89401.9411764706,90272.3529411765,LKA,2001,18.9218224124085,59.1513386373833,15.6001977905916
6321,5299,3695,3500,5402.25,4282,4317.5,3142.25,2095.58333333333,2312.5,98697.9583333333,89439.4583333333,93389.4166666667,TGO,2001,4.9283080696662,4.28318122166994,37.2186292612788
1941,2091,1066,1097,81760,15532,16955.75,82600.2727272727,6986.90909090909,7824.63636363636,27791.7058823529,3202.08823529412,3474.44117647059,HND,2001,6.34729094933674,18.581144607097,46.0734487588025
8988,8726,4470,4659,56014.3333333333,48659,49243.3333333333,48869.5555555556,43938.1111111111,44342.1111111111,251922.074074074,189451.111111111,190372.62962963,BGD,2001,131.985991963034,131.961875702148,24.0085052419389
228,112,35,19,112,35,19,33787.375,323.5,267.5625,19070.3947368421,1939.60526315789,2167.39473684211,GRD,2001,0.101656234640249,0.969222114847217,36.1717932695389
21308,21183,9846,9663,60454.7142857143,53390.7142857143,52824.4285714286,260182.461538462,195263.923076923,194749.461538462,162973.240740741,138115.018518519,136710.537037037,IND,2001,1071.39207058063,1915.06719575571,27.8994480632012
970,776,473,832,23311.6666666667,19983.5,16627.6666666667,98378.3076923077,99477.9230769231,113522.538461538,109732.571428571,87846.5952380952,92910.5476190476,ISR,2001,6.12505780380057,148.334515018946,91.5084902880537
447076,381808,385269,493682,274232.25,344256.25,392798.5,125239.222222222,156175.555555556,200307.222222222,92541.32,83642.44,95383.8,LBR,2001,2.93655359265765,1.38905414118055,44.6979424403547
20330,17335,8011,6860,932358.6,615393.4,639760.8,285216,236368.269230769,238788.230769231,158072.672727273,132857.618181818,134459.363636364,PAK,2001,147.571118267532,278.931908630408,33.4316183113348
34,38,24,21,38,24,21,67823.3333333333,70778.1666666667,75758.6666666667,93455.4,89273.95,84203.3,SGP,2001,3.97242888268597,159.436878334882,100
188162,709660,990047,1076070,365160,458821.333333333,523554.333333333,140848.375,175684.875,225333.125,92541.32,83642.44,95383.8,SLE,2001,4.31164564084899,1.96571530617953,35.784131445389
9786,11991,11598,9712,8446,7822.33333333333,48258.6666666667,96252.25,119213.333333333,155505.833333333,64218.6818181818,76320.5909090909,96197.6363636364,SEN,2001,9.75861857604142,15.1298439331513,40.518462874663
108,120,73,86,179894,1519.33333333333,1224,55527.5384615385,5502.69230769231,6211,23152.7804878049,2724.07317073171,3075.12195121951,PAN,2001,3.01267953230801,24.333760171483,66.8546632182829
9250,9383,7205,7065,91964.5,2336.33333333333,3072.33333333333,39692.7142857143,1129,1421.92857142857,17342.9285714286,1810.97619047619,2137.64285714286,PER,2001,26.2310967229361,145.060582815042,73.4719183010423
4889,3561,1651,1349,14659.4285714286,13259.8571428571,12056.5714285714,101794.235294118,70929.9411764706,57100.2352941177,149073.771428571,105733.942857143,122831.2,CMR,2001,16.0398559960877,30.2307765110479,50.7533872707952
5,5,10,16,621.8,205.6,443,91300.0833333333,50887.1666666667,40056.25,101880.947368421,69713.8947368421,95926.7368421053,BWA,2001,1.7839565297078,17.6176093830963,54.0581885255639
107,121,27,27,121,27,27,246.333333333333,52.1666666666667,58.1666666666667,61197.7857142857,52492.1071428572,73045.0357142857,COM,2001,0.577610917570532,0.607194479649128,28.0678957619083
293,382,413,491,401.5,178.5,181.25,29218.1578947368,800.105263157895,695.842105263158,12821.8965517241,3419.46551724138,3475.34482758621,SUR,2001,0.473536794011729,2.45399497603533,65.3279657975473
32407,31524,29942,70221,13599.75,12265.25,22337.25,17896.0769230769,17175.6923076923,35692.3076923077,64391.7333333333,72272.0666666667,83639.0333333334,MRT,2001,2.72050590638874,4.22241841526392,40.0862585652928
51,143,124,94,143,124,94,21841,17442.6,18089.8,355100,278307,289075.529411765,BHR,2001,0.636095470227837,15.8510483757785,88.3855083367781
842,786,988,827,189233,214698.666666667,225406.333333333,68005,71332.3636363636,74745.0909090909,319774.428571429,232521.107142857,236393.321428571,KWT,2001,2.01590674313811,80.6240022467024,98.2275088083152
632,2053,1879,3222,517005.25,236164.25,245055,258777.5,143849.9,137855.6,158688.47826087,105060.52173913,99656.347826087,DJI,2001,0.750424905551798,1.30019838180601,76.0425777784957
1084,939,492,507,183201,4036.33333333333,3702.66666666667,61425.4444444445,1635.33333333333,2126.44444444444,25707.1388888889,2453.52777777778,2846.41666666667,ECU,2001,12.551817215119,68.9064441267052,60.915356494443
1033,1031,678,574,6511,6138,5143,8446,7822.33333333333,48258.6666666667,78110.5333333334,96269.4666666667,125321.933333333,GMB,2001,1.33605562322437,1.57735467019339,50.0977074118974
28,36,20,16,842.5,243.75,119.25,46219.9166666667,1270.08333333333,1609.5,25328.2272727273,786.636363636364,946.318181818182,PRY,2001,5.45417815464479,20.270657842675,55.9738257246085
246,352,315,290,38449.6,38354,47875.6,61282.3333333333,61038.4166666667,67300.6666666667,245090.285714286,187011.285714286,181996.357142857,THA,2001,63.920671592143,358.039364265516,31.3696590142184
466,293,251,276,109425.8,106114,69611.4,98041.3684210526,97701.2105263158,89725.052631579,149837.333333333,121799.166666667,122286.020833333,LTU,2001,3.48044406997175,35.4392949340544,66.938361738937
554,428,72,63,246.5,41,34,134042,127741,90811.8,234336.266666667,183277.3,183818.933333333,KOR,2001,46.209603717662,916.185142222528,79.9127158082054
1641,1449,561,531,67322.1666666667,66791.3333333333,85424.6666666667,83945.6428571429,103350.642857143,134476.142857143,87586.2068965517,79927.3448275862,90123.1379310345,CIV,2001,16.8920601172869,30.1789411740558,44.1269573250971
678,549,381,3699,7619.875,6422.375,11413.625,70596.45,83942.95,105810.7,64487.3333333333,72326.9666666667,83685.1333333333,MLI,2001,11.6389724092647,9.11301746277526,29.0367746653639
110909,108989,107619,105690,86105.6666666667,76471.6666666667,74916.3333333333,341480.705882353,250079,249768.117647059,186973.302325581,149144.279069767,150384.046511628,BTN,2001,0.589325366107732,1.64739776146193,26.5761742710564
14,32,19,16,145.5,28.5,33,4879,471.666666666667,359,52134.6428571429,42022.8571428572,29683,CAN,2001,30.9660384119811,1030.22198741367,79.7113927602392
1080,1239,1297,689,407,404.4,479.8,21479.7777777778,20363.4444444444,13338.1481481481,45494.3815789474,37922.8157894737,35006.9473684211,DEU,2001,82.3632629230621,2496.32834950832,73.1114714110467
389,319,83,87,3360.25,2355.25,2357.75,59082.5384615385,63387.3076923077,56874.6153846154,84959.6818181818,81158.1363636364,76548.4545454546,MYS,2001,23.9695478971375,247.238717172268,63.1819571735449
330,259,38,50,4879,471.666666666667,359,60815.6666666667,49025.3333333333,34628.4166666667,75461.7297297297,52806.8918918919,48965.2432432432,USA,2001,285.595479051394,11510.6251904794,79.4337509946417
56501,60572,45166,56350,916005.6,614506,641567.2,311034.105263158,230541.894736842,230771.052631579,200633.717948718,168075.897435897,170577.923076923,TJK,2001,6.23302469196671,6.67097585453215,26.3546667040703
893,733,508,418,9985.125,8996.125,9462.875,42008.05,39522.7,36778.85,89407.0652173913,65899.1304347826,76324.5652173913,NER,2001,11.3081898512254,6.68359497482701,16.2954632995312
847450,862011,880681,905976,312707.166666667,339974.166666667,315229.166666667,280838.24,227976.8,228316.2,136716.78125,116180.8125,119870.609375,AZE,2001,8.18943138719922,21.1000449408202,51.2236158387376
32608,22348,12235,4599,74185.75,70208.875,45963,90124.6774193548,88585.6129032258,81552.064516129,132305.337837838,119634.972972973,123734.27027027,UKR,2001,48.4414929926585,191.683761154236,67.2591748083151
889761,1027537,1407738,1476507,465122.25,555313.75,556646.25,172014.090909091,204089.363636364,204775.909090909,94517.6666666667,110107.523809524,109843,BIH,2001,3.76213752221067,19.6671572650148,43.7182422372551
314031,369702,406111,409789,311042.833333333,370890.833333333,371854.5,123317.625,143851.125,143908.25,102932.295454545,115550.181818182,118270.681818182,HRV,2001,4.47909569204563,56.9299096717406,55.7599759019772
757,281,73,50,6202.33333333333,6906,7175.33333333333,81381.4545454546,6908.18181818182,7778.81818181818,27791.7058823529,3202.08823529412,3474.44117647059,CRI,2001,4.00340328139048,32.9271430800514,59.6104918514313
581,534,634,792,180893.666666667,176070,115467,116221.875,115850.3125,106375.9375,171232.976190476,139193.30952381,139748.976190476,EST,2001,1.36385187808084,16.377635890679,69.4023138063342
69,40,27,27,8964.5,7349.25,4734,93476.1538461538,55329.9230769231,44604.0769230769,129872.892857143,116576.428571429,137952.142857143,GAB,2001,1.26314564102157,16.386984189893,80.9322481438614
788,591,903,1014,109251,105993.2,69393.8,116221.875,115850.3125,106375.9375,171232.976190476,139193.30952381,139748.976190476,LVA,2001,2.36884943125106,21.8865886907923,68.0533872512741
798,641,554,568,135256.75,1301.75,1069,21355.3076923077,554.5,500.653846153846,16939.6046511628,1768.86046511628,2087.93023255814,VEN,2001,24.8113295761571,229.860072259074,90.3376698439549
2649,2062,328,301,2062,328,301,268.875,45.875,42.5,166.692307692308,29.0769230769231,42.7692307692308,FJI,2001,0.814239405760504,3.23875233336395,48.3251040410156
284236,295388,308406,312671,353471,390600,360281.6,118957.5,128638.318181818,123480.227272727,145827.733333333,123923.816666667,127859.85,GEO,2001,4.68715578730464,12.2138009701181,52.5618318042197
30788,2680,2091,1934,95880.8,83719.6,70174,176937.545454545,207801.454545455,208577.454545455,136839.137931035,156677.551724138,167160.75862069,MKD,2001,2.01618720695883,14.94856547799,59.2702114011829
784,3297,3293,3299,75116.4,82059.4,82894,105664.444444444,124950.5,124982.944444444,63699.15,71347.525,66599.1,SVN,2001,1.98815506569288,40.3352005773675,50.7424816836955
6882,11596,10485,4028,14586,10426.6666666667,6517,106044.3,97172.9,71111.4,115881.272727273,125938.878787879,121410.757575758,MDA,2001,4.03887165310713,6.52189688507615,44.1171718589547
176,118,233,362,71523,80888.25,84884.75,177146.157894737,118337.210526316,115937,260506.914285714,190204.371428571,193350.571428571,SAU,2001,20.684974422708,421.267718568643,80.069731270587
318,210,33,26,210,33,26,49878.6,5853.86666666667,6472.6,26248.6111111111,3024.72222222222,3281.86111111111,JAM,2001,2.60447477313546,17.1757422284773,51.9709840505193
4116,4000,45527,51722,742578.833333333,495115,520076.666666667,525139.7,370416.9,367127.8,241584.59375,202070.90625,203917.21875,UZB,2001,25.0363811093309,41.7734017059844,37.3144501501197
32,33,47,63,1020.55555555556,777.111111111111,835.333333333333,41716.5714285714,40127.5238095238,36912.6190476191,57919.5227272727,64870.0909090909,60553.7954545455,AUT,2001,8.03675926637408,258.84438759838,65.9003984609489
30,13,0,0,13,0,0,33787.375,323.5,267.5625,19070.3947368421,1939.60526315789,2167.39473684211,BRB,2001,0.26819551872136,4.93498104011957,38.9243167329416
4822,3281,1505,292,94912.8333333333,90467.5,58776,89840.2380952381,89339.7619047619,81949.1428571429,143607.035714286,119148.571428571,118425.517857143,BLR,2001,10.0099118720582,61.9837115681969,70.3743859400942
30,26,11,0,45628,9817,11252,58275.625,6263.5,6855,26248.6111111111,3024.72222222222,3281.86111111111,BLZ,2001,0.256577428745254,1.49870939552532,48.1407468649425
5,31,25,28,635,661,358.5,341,339.5,403.083333333333,18159.34375,17230,11310.8125,DNK,2001,5.35515146407914,171.681379664974,85.2025398609475
100,119,60,62,263,197,145.363636363636,13732.9814814815,3633.7962962963,3592.07407407407,46584.8076923077,41267.7307692308,48601.125,FRA,2001,59.4135634998509,1752.34096178165,77.6724450287023
181,178,102,88,91.5,51,44,287.833333333333,250.5,151.666666666667,263.772727272727,222.818181818182,259.5,GBR,2001,59.0940410415014,1792.19942649306,78.7365785878069
414,236,47,38,532,302,307.75,50329.2727272727,1245.63636363636,1119,15936.5142857143,498.742857142857,598.114285714286,GUY,2001,0.735269357039828,1.84426769908082,28.6446214435228
23,18,17,39,64081.5,55983.5,54717.5,307568.210526316,225915.210526316,225631.578947368,194311.351351351,153374.189189189,155117.378378378,HKG,2001,6.82902255528698,203.678544203076,100.027997437622
5,5,0,0,91.5,51,44,100.666666666667,54,50,239.25,180.6,185.85,IRL,2001,3.86626485296637,131.665470701624,59.4276310512961
67,79,49,76,514.571428571429,506.285714285714,511.571428571429,47625.5625,59514.03125,61589.40625,66534.0227272727,66360.8863636364,67144.6704545455,ITA,2001,57.191808015444,1597.14921137009,67.30453086417
28,16,0,0,16,0,0,89695.25,85529.75,62462.375,213040.818181818,166616.878787879,167109.636363636,JPN,2001,125.886157159349,3672.72456900516,65.3644651318132
3679,3276,9059,20458,113060,117305.333333333,89197.1666666667,244672.827586207,192626,193522.586206897,167066.234042553,139948.680851064,141948.595744681,KAZ,2001,14.8985442133594,88.2674546102194,56.4276954724053
