from_iso3,from_name,to_iso3,to_name,mean_distance_km
WB239,Water body 239,WB267,Water body 267,936.18603253931
WB239,Water body 239,WB268,Water body 268,1412.84351956028
WB240,Water body 240,WB269,Water body 269,636.872128412039
WB240,Water body 240,WB274,Water body 274,70.038155441658
WB241,Water body 241,WB267,Water body 267,1967.73760020609
WB241,Water body 241,WB268,Water body 268,821.197322243341
WB241,Water body 241,WB275,Water body 275,764.913619610184
WB242,Water body 242,WB269,Water body 269,643.282154335071
WB243,Water body 243,WB269,Water body 269,584.317231282457
WB244,Water body 244,WB269,Water body 269,671.482791628717
WB245,Water body 245,WB248,Water body 248,1415.88708008041
WB245,Water body 245,WB276,Water body 276,949.232288158379
WB245,Water body 245,WB277,Water body 277,1421.42096346628
WB246,Water body 246,WB248,Water body 248,1102.58595123372
WB247,Water body 247,WB276,Water body 276,566.244645039254
WB248,Water body 248,WB249,Water body 249,1902.46269536201
WB248,Water body 248,WB276,Water body 276,2257.45228561875
WB248,Water body 248,WB277,Water body 277,972.441076662697
WB248,Water body 248,WB278,Water body 278,2115.76765931667
WB249,Water body 249,WB250,Water body 250,1865.89400208477
WB249,Water body 249,WB277,Water body 277,2213.33819916348
WB249,Water body 249,WB278,Water body 278,994.877384940913
WB249,Water body 249,WB279,Water body 279,1443.29669489741
WB250,Water body 250,WB251,Water body 251,1632.64796189106
WB250,Water body 250,WB278,Water body 278,2152.81283311691
WB250,Water body 250,WB279,Water body 279,1230.11265047357
WB252,Water body 252,WB253,Water body 253,1410.9128498106
WB252,Water body 252,WB280,Water body 280,1108.65542469805
WB252,Water body 252,WB282,Water body 282,1774.56971786584
WB253,Water body 253,WB254,Water body 254,2001.40336782855
WB253,Water body 253,WB280,Water body 280,1926.73285177072
WB253,Water body 253,WB282,Water body 282,994.159427970157
WB253,Water body 253,WB283,Water body 283,1459.24237854576
WB254,Water body 254,WB256,Water body 256,1956.23899162155
WB254,Water body 254,WB282,Water body 282,2214.28572635552
WB254,Water body 254,WB283,Water body 283,1214.13665378394
WB254,Water body 254,WB284,Water body 284,1085.90444396414
WB254,Water body 254,WB287,Water body 287,1717.63669352813
WB255,Water body 255,WB284,Water body 284,661.959326390038
WB256,Water body 256,WB257,Water body 257,2051.07185730399
WB256,Water body 256,WB284,Water body 284,1755.86231954255
WB256,Water body 256,WB285,Water body 285,736.810752037107
WB256,Water body 256,WB286,Water body 286,1085.96192821584
WB256,Water body 256,WB287,Water body 287,1065.09338220834
WB256,Water body 256,WB290,Water body 290,2214.60974750086
WB257,Water body 257,WB259,Water body 259,1994.8862583997
WB257,Water body 257,WB286,Water body 286,1214.75242169987
WB257,Water body 257,WB290,Water body 290,939.07907663528
WB258,Water body 258,WB290,Water body 290,1069.41243281674
WB259,Water body 259,WB260,Water body 260,1983.73812279111
WB259,Water body 259,WB291,Water body 291,994.47703942897
WB259,Water body 259,WB293,Water body 293,2200.80637220986
WB260,Water body 260,WB261,Water body 261,1997.6990244568
WB260,Water body 260,WB291,Water body 291,2212.90633856804
WB260,Water body 260,WB293,Water body 293,997.512601814148
WB260,Water body 260,WB294,Water body 294,2213.45143463467
WB261,Water body 261,WB293,Water body 293,2214.81638374328
WB261,Water body 261,WB294,Water body 294,995.434268305006
WB262,Water body 262,WB263,Water body 263,1948.30192363548
WB262,Water body 262,WB295,Water body 295,996.139863470154
WB262,Water body 262,WB296,Water body 296,2151.69191842916
WB263,Water body 263,WB264,Water body 264,1948.30170323286
WB263,Water body 263,WB295,Water body 295,2147.9102980119
WB263,Water body 263,WB296,Water body 296,998.4044441313
WB263,Water body 263,WB297,Water body 297,2147.91059253878
WB264,Water body 264,WB265,Water body 265,1948.29952555804
WB264,Water body 264,WB296,Water body 296,2146.01053265517
WB264,Water body 264,WB297,Water body 297,996.140186140478
WB264,Water body 264,WB298,Water body 298,2117.96685237373
WB265,Water body 265,WB267,Water body 267,1854.66513835182
WB265,Water body 265,WB297,Water body 297,2147.90828378015
WB265,Water body 265,WB298,Water body 298,988.268028195854
WB265,Water body 265,WB299,Water body 299,1359.13465986688
WB266,Water body 266,WB300,Water body 300,547.394173844733
WB267,Water body 267,WB268,Water body 268,1325.98644102941
WB267,Water body 267,WB298,Water body 298,2120.6821011053
WB267,Water body 267,WB299,Water body 299,1104.95632479376
WB269,Water body 269,WB276,Water body 276,1773.18965058139
WB269,Water body 269,WB304,Water body 304,972.113250595684
WB269,Water body 269,WB305,Water body 305,776.824350741094
WB269,Water body 269,WB308,Water body 308,859.287602526563
WB270,Water body 270,WB276,Water body 276,1151.57922843636
WB271,Water body 271,WB276,Water body 276,1147.04480727958
WB272,Water body 272,WB276,Water body 276,1139.22998944079
WB273,Water body 273,WB276,Water body 276,1051.67158048852
WB276,Water body 276,WB277,Water body 277,1891.21168735062
WB276,Water body 276,WB305,Water body 305,1197.60208263547
WB276,Water body 276,WB306,Water body 306,960.073699621495
WB276,Water body 276,WB307,Water body 307,800.817098365141
WB276,Water body 276,WB308,Water body 308,1104.42615042984
WB276,Water body 276,WB309,Water body 309,2071.51050163624
WB277,Water body 277,WB278,Water body 278,1947.65672694861
WB277,Water body 277,WB306,Water body 306,2134.06598455582
WB277,Water body 277,WB309,Water body 309,996.140186140478
WB277,Water body 277,WB310,Water body 310,2147.91059253878
WB278,Water body 278,WB279,Water body 279,1125.96778603972
WB278,Water body 278,WB309,Water body 309,2147.60999424613
WB278,Water body 278,WB310,Water body 310,996.686842342004
WB278,Water body 278,WB311,Water body 311,1718.7522015351
WB279,Water body 279,WB310,Water body 310,1553.15523153374
WB279,Water body 279,WB311,Water body 311,1275.05316517615
WB280,Water body 280,WB282,Water body 282,1641.54904359333
WB280,Water body 280,WB313,Water body 313,1364.79531511842
WB281,Water body 281,WB313,Water body 313,372.943812906403
WB282,Water body 282,WB283,Water body 283,1143.6858083876
WB282,Water body 282,WB315,Water body 315,903.780871128551
WB282,Water body 282,WB318,Water body 318,1222.52234882319
WB283,Water body 283,WB315,Water body 315,1465.9450500488
WB283,Water body 283,WB318,Water body 318,827.880536598854
WB283,Water body 283,WB319,Water body 319,619.171246944506
WB284,Water body 284,WB287,Water body 287,947.851136963305
WB284,Water body 284,WB317,Water body 317,755.338854398063
WB284,Water body 284,WB320,Water body 320,999.062810384973
WB286,Water body 286,WB290,Water body 290,1132.21421616272
WB287,Water body 287,WB317,Water body 317,973.725640078612
WB287,Water body 287,WB320,Water body 320,783.204267794585
WB288,Water body 288,WB290,Water body 290,1090.49821546641
WB288,Water body 288,WB321,Water body 321,230.824160247716
WB288,Water body 288,WB325,Water body 325,1314.5920570949
WB289,Water body 289,WB321,Water body 321,171.392673697148
WB290,Water body 290,WB291,Water body 291,1974.53003060916
WB290,Water body 290,WB292,Water body 292,1088.12325299948
WB290,Water body 290,WB321,Water body 321,1223.63026356367
WB290,Water body 290,WB325,Water body 325,924.31121359158
WB290,Water body 290,WB327,Water body 327,2166.4929395531
WB291,Water body 291,WB293,Water body 293,1946.94645762993
WB291,Water body 291,WB325,Water body 325,1910.2576535559
WB291,Water body 291,WB327,Water body 327,995.316936565282
WB291,Water body 291,WB328,Water body 328,2149.02641949777
WB293,Water body 293,WB294,Water body 294,1948.87886739248
WB293,Water body 293,WB327,Water body 327,2145.66824818088
WB293,Water body 293,WB328,Water body 328,996.212633770459
WB293,Water body 293,WB329,Water body 329,2147.45559227436
WB294,Water body 294,WB328,Water body 328,2147.78450875746
WB294,Water body 294,WB329,Water body 329,996.139122518552
WB295,Water body 295,WB296,Water body 296,1853.9913229219
WB295,Water body 295,WB330,Water body 330,997.245572785383
WB295,Water body 295,WB331,Water body 331,2041.8720935953
WB296,Water body 296,WB297,Water body 297,1847.75354389969
WB296,Water body 296,WB330,Water body 330,2043.25911079983
WB296,Water body 296,WB331,Water body 331,994.989355269598
WB296,Water body 296,WB332,Water body 332,2038.02055461714
WB297,Water body 297,WB298,Water body 298,1822.45428410099
WB297,Water body 297,WB331,Water body 331,2041.87163795063
WB297,Water body 297,WB332,Water body 332,997.24389952176
WB297,Water body 297,WB333,Water body 333,1656.41834563416
WB298,Water body 298,WB299,Water body 299,1130.06106563171
WB298,Water body 298,WB301,Water body 301,987.502430688424
WB298,Water body 298,WB302,Water body 302,984.621096733045
WB298,Water body 298,WB303,Water body 303,983.73431380678
WB298,Water body 298,WB332,Water body 332,2022.10733187205
WB298,Water body 298,WB333,Water body 333,1027.84129133271
WB298,Water body 298,WB334,Water body 334,882.989487251651
WB298,Water body 298,WB335,Water body 335,900.778633652895
WB300,Water body 300,WB304,Water body 304,1326.09110519077
WB300,Water body 300,WB336,Water body 336,578.498218920878
WB300,Water body 300,WB337,Water body 337,612.935406102615
WB300,Water body 300,WB340,Water body 340,952.25302489883
WB304,Water body 304,WB306,Water body 306,1855.24901132852
WB304,Water body 304,WB336,Water body 336,1381.25581864542
WB304,Water body 304,WB339,Water body 339,1034.02501540623
WB304,Water body 304,WB340,Water body 340,856.670104391904
WB304,Water body 304,WB341,Water body 341,2006.7283558112
WB305,Water body 305,WB308,Water body 308,98.537986879609
WB306,Water body 306,WB309,Water body 309,1825.55181752732
WB306,Water body 306,WB339,Water body 339,1615.51004532582
WB306,Water body 306,WB341,Water body 341,977.885923405904
WB306,Water body 306,WB342,Water body 342,2010.70185910885
WB309,Water body 309,WB310,Water body 310,1851.00774820093
WB309,Water body 309,WB341,Water body 341,2041.86464867388
WB309,Water body 309,WB342,Water body 342,997.24389952176
WB309,Water body 309,WB343,Water body 343,2041.82386426987
WB310,Water body 310,WB311,Water body 311,1245.45985763864
WB310,Water body 310,WB342,Water body 342,2041.87163795063
WB310,Water body 310,WB343,Water body 343,997.277492576035
WB310,Water body 310,WB344,Water body 344,1780.82981021735
WB311,Water body 311,WB343,Water body 343,1453.60924644209
WB311,Water body 311,WB344,Water body 344,954.046736729439
WB312,Water body 312,WB313,Water body 313,546.419912779466
WB312,Water body 312,WB347,Water body 347,285.8732138295
WB314,Water body 314,WB315,Water body 315,1244.78947114835
WB314,Water body 314,WB350,Water body 350,378.080803443071
WB315,Water body 315,WB318,Water body 318,939.358362361405
WB315,Water body 315,WB351,Water body 351,956.094673485044
WB316,Water body 316,WB318,Water body 318,219.592149359949
WB317,Water body 317,WB320,Water body 320,402.49068364615
WB317,Water body 317,WB322,Water body 322,388.268872042134
WB317,Water body 317,WB323,Water body 323,355.452056727939
WB321,Water body 321,WB325,Water body 325,1279.19843396617
WB324,Water body 324,WB325,Water body 325,1150.02516259586
WB325,Water body 325,WB327,Water body 327,1643.42303864336
WB325,Water body 325,WB352,Water body 352,1215.2984368314
WB325,Water body 325,WB353,Water body 353,637.53506567566
WB325,Water body 325,WB354,Water body 354,635.946266687484
WB325,Water body 325,WB355,Water body 355,1922.83467295745
WB326,Water body 326,WB353,Water body 353,7.37759680949354
WB327,Water body 327,WB328,Water body 328,1851.44800261058
WB327,Water body 327,WB352,Water body 352,1550.82725709386
WB327,Water body 327,WB355,Water body 355,959.098282850194
WB327,Water body 327,WB356,Water body 356,2041.61409257151
WB328,Water body 328,WB329,Water body 329,1849.78566871454
WB328,Water body 328,WB355,Water body 355,2003.74355125557
WB328,Water body 328,WB356,Water body 356,995.149259074828
WB328,Water body 328,WB357,Water body 357,2039.80747897002
WB329,Water body 329,WB356,Water body 356,2041.87201556117
WB329,Water body 329,WB357,Water body 357,997.243159798465
WB330,Water body 330,WB331,Water body 331,1708.10707234559
WB330,Water body 330,WB358,Water body 358,998.636650284959
WB330,Water body 330,WB359,Water body 359,1899.91120543513
WB331,Water body 331,WB332,Water body 332,1708.10867483825
WB331,Water body 331,WB358,Water body 358,1899.91296767539
WB331,Water body 331,WB359,Water body 359,998.637540635029
WB331,Water body 331,WB360,Water body 360,1899.91296767539
WB332,Water body 332,WB333,Water body 333,1308.90035036776
WB332,Water body 332,WB359,Water body 359,1899.91296767539
WB332,Water body 332,WB360,Water body 360,998.637540635029
WB332,Water body 332,WB361,Water body 361,1311.78777294401
WB333,Water body 333,WB360,Water body 360,1626.73309333116
WB333,Water body 333,WB361,Water body 361,1027.21283105628
WB336,Water body 336,WB340,Water body 340,658.536762672992
WB338,Water body 338,WB340,Water body 340,395.722012619364
WB339,Water body 339,WB341,Water body 341,1240.67839816901
WB339,Water body 339,WB362,Water body 362,812.256765239355
WB339,Water body 339,WB363,Water body 363,574.896830510108
WB339,Water body 339,WB364,Water body 364,569.780198216142
WB339,Water body 339,WB365,Water body 365,569.298027923134
WB339,Water body 339,WB366,Water body 366,590.125802493397
WB339,Water body 339,WB368,Water body 368,1586.0361601566
WB341,Water body 341,WB342,Water body 342,1708.10279834252
WB341,Water body 341,WB362,Water body 362,1234.46753822887
WB341,Water body 341,WB368,Water body 368,980.363741343202
WB341,Water body 341,WB369,Water body 369,1899.90999802992
WB342,Water body 342,WB343,Water body 343,1708.03796817732
WB342,Water body 342,WB368,Water body 368,1857.95813210536
WB342,Water body 342,WB369,Water body 369,998.637540635029
WB342,Water body 342,WB370,Water body 370,1900.12830939932
WB343,Water body 343,WB344,Water body 344,1353.50810456535
WB343,Water body 343,WB369,Water body 369,1899.83823774774
WB343,Water body 343,WB370,Water body 370,998.997828569551
WB343,Water body 343,WB371,Water body 371,1685.1247671921
WB344,Water body 344,WB346,Water body 346,1241.46118659079
WB344,Water body 344,WB370,Water body 370,1566.67110064858
WB344,Water body 344,WB371,Water body 371,958.113272536992
WB344,Water body 344,WB372,Water body 372,1131.62817518159
WB344,Water body 344,WB375,Water body 375,2060.92339310693
WB345,Water body 345,WB348,Water body 348,1120.94868248732
WB345,Water body 345,WB375,Water body 375,821.192319683886
WB345,Water body 345,WB377,Water body 377,1283.7246066653
WB346,Water body 346,WB372,Water body 372,178.120686516602
WB346,Water body 346,WB375,Water body 375,838.344511170897
WB348,Water body 348,WB375,Water body 375,1759.63675471606
WB348,Water body 348,WB377,Water body 377,751.471902568161
WB348,Water body 348,WB380,Water body 380,413.568515931125
WB348,Water body 348,WB381,Water body 381,501.063343133528
WB348,Water body 348,WB382,Water body 382,672.563593589216
WB348,Water body 348,WB383,Water body 383,798.090320164453
WB349,Water body 349,WB381,Water body 381,75.5003308530124
WB352,Water body 352,WB355,Water body 355,1129.76813668639
WB352,Water body 352,WB386,Water body 386,708.232597116668
WB352,Water body 352,WB387,Water body 387,620.376877085261
WB355,Water body 355,WB356,Water body 356,1687.85221062041
WB355,Water body 355,WB386,Water body 386,1419.88590441396
WB355,Water body 355,WB387,Water body 387,1045.36493661223
WB355,Water body 355,WB389,Water body 389,1009.81071510957
WB355,Water body 355,WB390,Water body 390,1908.29524105594
WB356,Water body 356,WB357,Water body 357,1708.10867483825
WB356,Water body 356,WB389,Water body 389,1785.54131704815
WB356,Water body 356,WB390,Water body 390,995.920513532701
WB356,Water body 356,WB391,Water body 391,1899.91296767539
WB357,Water body 357,WB390,Water body 390,1893.48252609919
WB357,Water body 357,WB391,Water body 391,998.637540635029
WB358,Water body 358,WB359,Water body 359,1523.15935891822
WB358,Water body 358,WB392,Water body 392,1003.31087890163
WB358,Water body 358,WB393,Water body 393,1729.07651724603
WB359,Water body 359,WB360,Water body 360,1523.15935891822
WB359,Water body 359,WB392,Water body 392,1729.30023145681
WB359,Water body 359,WB393,Water body 393,1000.18616984077
WB359,Water body 359,WB394,Water body 394,1687.03992757349
WB360,Water body 360,WB361,Water body 361,882.377552533786
WB360,Water body 360,WB393,Water body 393,1729.07651724603
WB360,Water body 360,WB394,Water body 394,982.655574179799
WB360,Water body 360,WB395,Water body 395,1120.08552420217
WB361,Water body 361,WB394,Water body 394,1361.28190576222
WB361,Water body 361,WB395,Water body 395,838.141428151479
WB362,Water body 362,WB368,Water body 368,995.418786144751
WB367,Water body 367,WB400,Water body 400,115.718778609174
WB368,Water body 368,WB369,Water body 369,1488.04955290784
WB368,Water body 368,WB401,Water body 401,949.031362196945
WB368,Water body 368,WB402,Water body 402,629.999904100997
WB368,Water body 368,WB403,Water body 403,610.915284843989
WB368,Water body 368,WB404,Water body 404,588.072437827206
WB368,Water body 368,WB405,Water body 405,574.69539161516
WB368,Water body 368,WB412,Water body 412,1720.85241342006
WB369,Water body 369,WB370,Water body 370,1523.16610253003
WB369,Water body 369,WB401,Water body 401,1459.93185197272
WB369,Water body 369,WB412,Water body 412,1002.34216484879
WB369,Water body 369,WB414,Water body 414,1729.07651724603
WB370,Water body 370,WB371,Water body 371,1243.43005628973
WB370,Water body 370,WB412,Water body 412,1723.96115621082
WB370,Water body 370,WB414,Water body 414,999.79229892144
WB370,Water body 370,WB415,Water body 415,1628.77331699688
WB371,Water body 371,WB414,Water body 414,1491.73742166401
WB371,Water body 371,WB415,Water body 415,934.588953225152
WB372,Water body 372,WB375,Water body 375,929.35945297379
WB373,Water body 373,WB415,Water body 415,880.389189193459
WB374,Water body 374,WB375,Water body 375,734.991649104262
WB375,Water body 375,WB377,Water body 377,1564.22725101837
WB375,Water body 375,WB378,Water body 378,822.892311722189
WB375,Water body 375,WB379,Water body 379,823.2108114072
WB376,Water body 376,WB377,Water body 377,987.956566101601
WB376,Water body 376,WB420,Water body 420,316.430065099436
WB376,Water body 376,WB426,Water body 426,349.679587806154
WB376,Water body 376,WB427,Water body 427,249.193476551834
WB377,Water body 377,WB384,Water body 384,998.329914128174
WB377,Water body 377,WB430,Water body 430,701.583331236341
WB377,Water body 377,WB431,Water body 431,901.296527302915
WB377,Water body 377,WB432,Water body 432,744.260941057582
WB377,Water body 377,WB433,Water body 433,878.438419855874
WB377,Water body 377,WB435,Water body 435,907.439022883331
WB383,Water body 383,WB385,Water body 385,102.475753781854
WB384,Water body 384,WB431,Water body 431,320.611326993626
WB384,Water body 384,WB435,Water body 435,318.906380944769
WB384,Water body 384,WB436,Water body 436,402.960483706408
WB386,Water body 386,WB387,Water body 387,380.811275012089
WB388,Water body 388,WB390,Water body 390,919.206531867083
WB388,Water body 388,WB437,Water body 437,415.430416882823
WB388,Water body 388,WB443,Water body 443,882.853351961675
WB389,Water body 389,WB390,Water body 390,1421.52652812775
WB389,Water body 389,WB437,Water body 437,964.32099185279
WB390,Water body 390,WB391,Water body 391,1517.65203725075
WB390,Water body 390,WB437,Water body 437,1265.51104082346
WB390,Water body 390,WB443,Water body 443,992.877655038823
WB390,Water body 390,WB444,Water body 444,1725.78776640813
WB391,Water body 391,WB443,Water body 443,1737.45261952576
WB391,Water body 391,WB444,Water body 444,999.652249076788
WB392,Water body 392,WB393,Water body 393,1298.94087104373
WB392,Water body 392,WB445,Water body 445,994.527803436142
WB392,Water body 392,WB451,Water body 451,1556.57370750422
WB393,Water body 393,WB394,Water body 394,1265.47952086644
WB393,Water body 393,WB445,Water body 445,1565.0258975326
WB393,Water body 393,WB451,Water body 451,814.263945858442
WB393,Water body 393,WB455,Water body 455,1224.77633689655
WB394,Water body 394,WB395,Water body 395,827.304822503391
WB394,Water body 394,WB396,Water body 396,722.327535441777
WB394,Water body 394,WB397,Water body 397,699.18482315402
WB394,Water body 394,WB398,Water body 398,694.908765614733
WB394,Water body 394,WB451,Water body 451,1311.96354176819
WB394,Water body 394,WB455,Water body 455,834.813123566297
WB394,Water body 394,WB456,Water body 456,672.06359015795
WB394,Water body 394,WB457,Water body 457,683.589630026686
WB399,Water body 399,WB459,Water body 459,723.163018003263
WB400,Water body 400,WB401,Water body 401,1094.5647253436
WB401,Water body 401,WB412,Water body 412,1072.74960215187
WB401,Water body 401,WB413,Water body 413,434.155025550414
WB401,Water body 401,WB461,Water body 461,1228.3645962377
WB401,Water body 401,WB462,Water body 462,1436.72003873576
WB406,Water body 406,WB461,Water body 461,653.399501088487
WB407,Water body 407,WB412,Water body 412,683.186836078499
WB408,Water body 408,WB412,Water body 412,669.398867776558
WB409,Water body 409,WB412,Water body 412,668.403857814651
WB410,Water body 410,WB412,Water body 412,675.064855735855
WB411,Water body 411,WB412,Water body 412,659.639835131692
WB412,Water body 412,WB414,Water body 414,1293.80858663012
WB412,Water body 412,WB461,Water body 461,1507.42336327828
WB412,Water body 412,WB462,Water body 462,961.454578612
WB412,Water body 412,WB463,Water body 463,1533.38032346171
WB414,Water body 414,WB415,Water body 415,1205.35036602444
WB414,Water body 414,WB462,Water body 462,1514.54002991734
WB414,Water body 414,WB463,Water body 463,1001.73877263688
WB414,Water body 414,WB464,Water body 464,1535.32258014245
WB415,Water body 415,WB421,Water body 421,1032.19172865257
WB415,Water body 415,WB463,Water body 463,1493.86869904749
WB415,Water body 415,WB464,Water body 464,1073.24568860228
WB415,Water body 415,WB465,Water body 465,740.671160405593
WB415,Water body 415,WB466,Water body 466,747.80217903684
WB415,Water body 415,WB467,Water body 467,756.401531984265
WB416,Water body 416,WB464,Water body 464,512.826648622328
WB417,Water body 417,WB421,Water body 421,256.622011428189
WB418,Water body 418,WB421,Water body 421,257.657927813009
WB418,Water body 418,WB464,Water body 464,805.43570942592
WB418,Water body 418,WB468,Water body 468,582.438470689976
WB419,Water body 419,WB468,Water body 468,514.417516818542
WB421,Water body 421,WB464,Water body 464,1052.80057947141
WB421,Water body 421,WB468,Water body 468,586.729863914561
WB422,Water body 422,WB468,Water body 468,579.364979085134
WB423,Water body 423,WB468,Water body 468,545.162553736882
WB424,Water body 424,WB468,Water body 468,473.351026256231
WB425,Water body 425,WB468,Water body 468,452.044259011777
WB428,Water body 428,WB468,Water body 468,650.290541848823
WB428,Water body 428,WB473,Water body 473,68.7828094204726
WB429,Water body 429,WB468,Water body 468,589.668906224095
WB431,Water body 431,WB435,Water body 435,6.2070502562772
WB434,Water body 434,WB436,Water body 436,136.292641833922
WB437,Water body 437,WB443,Water body 443,857.702136285328
WB437,Water body 437,WB476,Water body 476,898.644110605722
WB438,Water body 438,WB476,Water body 476,244.745260355501
WB439,Water body 439,WB476,Water body 476,312.612903582122
WB440,Water body 440,WB476,Water body 476,301.452290592594
WB441,Water body 441,WB476,Water body 476,348.811157655306
WB442,Water body 442,WB443,Water body 443,728.855791150713
WB442,Water body 442,WB476,Water body 476,448.492651809966
WB442,Water body 442,WB477,Water body 477,763.336965758693
WB443,Water body 443,WB444,Water body 444,1316.43586177419
WB443,Water body 443,WB476,Water body 476,1095.8093897958
WB443,Water body 443,WB477,Water body 477,902.868957742592
WB443,Water body 443,WB478,Water body 478,793.303318283623
WB443,Water body 443,WB481,Water body 481,1557.54814129711
WB444,Water body 444,WB478,Water body 478,858.31772982578
WB444,Water body 444,WB481,Water body 481,905.276383779218
WB445,Water body 445,WB450,Water body 450,684.871036253491
WB445,Water body 445,WB451,Water body 451,1247.94530273054
WB445,Water body 445,WB452,Water body 452,596.316258953699
WB445,Water body 445,WB453,Water body 453,567.473938613812
WB445,Water body 445,WB454,Water body 454,564.596395234788
WB445,Water body 445,WB483,Water body 483,1051.72693847372
WB446,Water body 446,WB483,Water body 483,644.68470988641
WB447,Water body 447,WB483,Water body 483,635.879548625876
WB448,Water body 448,WB453,Water body 453,31.1192569499136
WB449,Water body 449,WB451,Water body 451,714.586257854487
WB451,Water body 451,WB455,Water body 455,733.730359082136
WB458,Water body 458,WB459,Water body 459,508.561125912631
WB458,Water body 458,WB493,Water body 493,388.727152887767
WB458,Water body 458,WB504,Water body 504,919.020036859545
WB459,Water body 459,WB461,Water body 461,1265.23676868606
WB459,Water body 459,WB493,Water body 493,634.262437117713
WB459,Water body 459,WB504,Water body 504,820.940787080228
WB459,Water body 459,WB528,Water body 528,740.028777351309
WB460,Water body 460,WB461,Water body 461,667.091614216389
WB461,Water body 461,WB462,Water body 462,918.36355475824
WB461,Water body 461,WB504,Water body 504,1270.21870975621
WB461,Water body 461,WB525,Water body 525,580.778782195037
WB461,Water body 461,WB526,Water body 526,931.735712351871
WB461,Water body 461,WB528,Water body 528,715.1854866431
WB461,Water body 461,WB529,Water body 529,676.978970048994
WB461,Water body 461,WB530,Water body 530,523.296684504763
WB461,Water body 461,WB531,Water body 531,522.2183706499
WB461,Water body 461,WB532,Water body 532,473.71203514814
WB461,Water body 461,WB533,Water body 533,472.616631178223
WB461,Water body 461,WB534,Water body 534,488.582352796096
WB461,Water body 461,WB537,Water body 537,852.211868110764
WB462,Water body 462,WB463,Water body 463,1046.7492941351
WB462,Water body 462,WB526,Water body 526,1346.60301593551
WB462,Water body 462,WB537,Water body 537,994.072602815268
WB462,Water body 462,WB538,Water body 538,780.241067906466
WB462,Water body 462,WB539,Water body 539,600.66167995166
WB462,Water body 462,WB540,Water body 540,602.334614102113
WB462,Water body 462,WB542,Water body 542,638.811664621522
WB462,Water body 462,WB543,Water body 543,1348.39927631903
WB463,Water body 463,WB464,Water body 464,1007.56069717226
WB463,Water body 463,WB538,Water body 538,887.375355272024
WB463,Water body 463,WB543,Water body 543,910.134961371508
WB463,Water body 463,WB545,Water body 545,1367.55282011066
WB464,Water body 464,WB468,Water body 468,934.913034234288
WB464,Water body 464,WB543,Water body 543,1200.01942983865
WB464,Water body 464,WB545,Water body 545,975.140480971496
WB464,Water body 464,WB546,Water body 546,1325.61894743768
WB468,Water body 468,WB474,Water body 474,876.011236802422
WB468,Water body 468,WB545,Water body 545,1330.45675043045
WB468,Water body 468,WB546,Water body 546,1153.0182518644
WB469,Water body 469,WB546,Water body 546,549.89864702516
WB470,Water body 470,WB474,Water body 474,335.025763151838
WB471,Water body 471,WB474,Water body 474,440.471442135467
WB472,Water body 472,WB474,Water body 474,463.815392876059
WB474,Water body 474,WB550,Water body 550,617.706459823369
WB474,Water body 474,WB552,Water body 552,471.322140908645
WB474,Water body 474,WB553,Water body 553,471.514921680461
WB475,Water body 475,WB550,Water body 550,151.109346646992
WB476,Water body 476,WB477,Water body 477,673.746688724795
WB477,Water body 477,WB482,Water body 482,790.470996681735
WB478,Water body 478,WB481,Water body 481,766.876809164378
WB479,Water body 479,WB481,Water body 481,665.340303426984
WB480,Water body 480,WB481,Water body 481,594.694187707402
WB481,Water body 481,WB574,Water body 574,819.577497605364
WB483,Water body 483,WB485,Water body 485,816.281287114586
WB483,Water body 483,WB486,Water body 486,446.432064896606
WB483,Water body 483,WB487,Water body 487,443.269816315792
WB483,Water body 483,WB488,Water body 488,600.078484544028
WB483,Water body 483,WB575,Water body 575,960.911427691337
WB483,Water body 483,WB576,Water body 576,1129.63000616186
WB484,Water body 484,WB485,Water body 485,380.784264088453
WB485,Water body 485,WB489,Water body 489,619.216882742217
WB485,Water body 485,WB575,Water body 575,819.539696984635
WB485,Water body 485,WB576,Water body 576,587.168216866862
WB485,Water body 485,WB577,Water body 577,787.777809348758
WB489,Water body 489,WB490,Water body 490,629.994837062205
WB489,Water body 489,WB576,Water body 576,842.711363235048
WB489,Water body 489,WB577,Water body 577,638.764284464405
WB489,Water body 489,WB578,Water body 578,909.86422423533
WB490,Water body 490,WB494,Water body 494,544.428578263022
WB490,Water body 490,WB495,Water body 495,769.435907026582
WB490,Water body 490,WB500,Water body 500,464.147665642092
WB490,Water body 490,WB501,Water body 501,496.241468389459
WB490,Water body 490,WB577,Water body 577,895.004071289386
WB490,Water body 490,WB578,Water body 578,823.62726598513
WB491,Water body 491,WB494,Water body 494,24.4802025014563
WB492,Water body 492,WB502,Water body 502,14.6833938848962
WB492,Water body 492,WB578,Water body 578,664.60237231569
WB492,Water body 492,WB588,Water body 588,41.9103474647572
WB493,Water body 493,WB504,Water body 504,595.363398775672
WB495,Water body 495,WB504,Water body 504,814.990288047995
WB495,Water body 495,WB505,Water body 505,373.733730309175
WB495,Water body 495,WB506,Water body 506,375.454765165431
WB495,Water body 495,WB520,Water body 520,368.742278551307
WB495,Water body 495,WB521,Water body 521,357.287991746081
WB495,Water body 495,WB522,Water body 522,348.674401476938
WB495,Water body 495,WB523,Water body 523,345.330868889781
WB495,Water body 495,WB524,Water body 524,342.522774890412
WB495,Water body 495,WB581,Water body 581,753.791175941482
