timeindep,conflict,ltsc0,Dec-50,Dec-60,Dec-70,Dec-80,Dec-90,Dec-00,region,nb_conflict,ncts0,nc2l,timeinstatusnc,ltisnc,ltsnc,ltimeindep,temperature,prec_gpcc,temptemp,tempmean,tempdev,YMHEP,YMHEP_ltsc0,lpop,lGDPcap,lpop_ltsc0,lGDPcap_ltsc0
15,0,2.708050201,0,0,1,0,0,0,7,1,0,0,1,2,0.693147182,2.708050251,21.19194412,295.957489,21.19194412,20.88794136,0.304002762,0.023653187,0.06405402,8.444212914,6.490308285,22.86735153,17.57608032
16,0,2.772588722,0,0,1,0,0,0,7,1,0,1,2,1,0,2.77258873,21.54407501,317.9152832,21.54407501,20.88794136,0.656133652,0.024736324,0.068583652,8.477277756,6.555602074,23.50400543,18.17598915
17,0,2.833213344,0,0,1,0,0,0,7,1,0,1,3,2,0.693147182,2.833213329,21.72092438,278.2341614,21.72092438,20.88794136,0.832983017,0.02587099,0.073298037,8.510893822,6.649717808,24.11317825,18.84006882
18,0,2.890371758,0,0,0,1,0,0,7,1,0,1,4,3,1.098612309,2.890371799,21.79305649,277.9949951,21.79305649,20.88794136,0.905115128,0.027059671,0.078212507,8.544960976,6.698983669,24.6981144,19.36255264
19,0,2.944438979,0,0,0,1,0,0,7,2,0,1,5,4,1.386294365,2.944438934,21.74481392,283.3308411,21.74481392,20.88794136,0.856872559,0.029495073,0.086846441,8.578030586,6.718849659,25.25748825,19.78324318
20,0,2.995732274,0,0,0,1,0,0,7,2,0,1,6,5,1.609437943,2.995732307,20.93111038,292.1077881,20.93111038,20.88794136,0.043169022,0.032152392,0.096319959,8.60983181,6.704995155,25.79275131,20.08637047
21,0,3.044522438,0,0,0,1,0,0,7,2,0,1,7,6,1.791759491,3.044522524,21.38074112,270.0738831,21.38074112,20.88794136,0.492799759,0.035052001,0.106716603,8.642398834,6.730512142,26.31197739,20.49119568
22,0,3.091042453,0,0,0,1,0,0,7,2,0,1,8,7,1.945910096,3.091042519,21.31536865,237.6963959,21.31536865,20.88794136,0.427427292,0.038216162,0.118127778,8.678256035,6.651321411,26.82485771,20.55951691
23,0,3.135494216,0,0,0,1,0,0,7,2,0,1,9,8,2.079441547,3.135494232,20.29268456,289.355011,20.29268456,20.88794136,-0.595256805,0.041669186,0.130653486,8.718099594,6.654563427,27.33555031,20.865345
24,0,3.17805383,0,0,0,1,0,0,7,2,0,1,10,9,2.197224617,3.178053856,20.43120384,278.1152649,20.43120384,20.88794136,-0.456737518,0.044518199,0.141481236,8.764989853,6.660950184,27.85560989,21.16885757
25,0,3.218875825,0,0,0,1,0,0,7,2,0,1,11,10,2.302585125,3.218875885,20.11944389,294.3597107,20.11944389,20.88794136,-0.768497467,0.047574684,0.153136998,8.815945625,6.609754562,28.37743378,21.27598
26,0,3.258096538,0,0,0,1,0,0,7,2,0,1,12,11,2.397895336,3.258096457,20.78722,319.0752869,20.78722,20.88794136,-0.100721359,0.0508538,0.165686592,8.860184669,6.609520435,28.86733627,21.53445625
27,0,3.295836866,0,0,0,1,0,0,7,2,0,1,13,12,2.484906673,3.295836926,20.06490707,271.6766663,20.06490707,20.88794136,-0.823034286,0.054371834,0.179200694,8.885136604,6.58420372,29.28396034,21.70046043
28,2,3.33220451,0,0,0,0,1,0,7,1,0,1,14,13,2.564949274,3.33220458,20.49675751,288.7663879,20.49675751,20.88794136,-0.391183853,0.058146246,0.19375518,8.883874893,6.561179161,29.60288811,21.8631916
29,1,0,0,0,0,0,1,0,7,1,0,1,15,14,2.639057398,3.367295742,20.17194366,270.7875061,20.17194366,20.88794136,-0.715997696,0.058948305,0,8.849896431,6.569693089,0,0
30,1,0,0,0,0,0,1,0,7,1,0,1,16,15,2.708050251,3.401197433,20.53926086,256.3175049,20.53926086,20.88794136,-0.348680496,0.059761472,0,8.786472321,6.690184593,0,0
31,1,0,0,0,0,0,1,0,7,0,0,1,1,16,2.77258873,3.433987141,20.71064949,246.6105652,20.71064949,20.88794136,-0.17729187,0.060585897,0,8.71049881,6.681593895,0,0
32,2,0,0,0,0,0,1,0,7,1,0,0,1,1,0,3.465735912,21.26851845,363.3388977,21.26851845,20.88794136,0.380577087,0.061421745,0,8.653203011,6.0407691,0,0
33,0,0,0,0,0,0,1,0,7,1,0,1,2,1,0,3.496507645,20.75694466,293.757782,20.75694466,20.88794136,-0.130996704,0.06226917,0,8.641857147,6.353878021,0,0
34,1,0,0,0,0,0,1,0,7,2,0,1,3,2,0.693147182,3.526360512,19.75610924,269.1138916,19.75610924,20.88794136,-1.131832123,0.055369493,0,8.687707901,6.427991867,0,0
35,1,0,0,0,0,0,1,0,7,2,0,1,4,3,1.098612309,3.555348158,19.51277924,319.167511,19.51277924,20.88794136,-1.375162125,0.049234387,0,8.775028229,6.470380783,0,0
36,2,0,0,0,0,0,1,0,7,2,0,1,5,4,1.386294365,3.583518982,20.70536995,315.0627747,20.70536995,20.88794136,-0.182571411,0.04377912,0,8.877613068,6.452676296,0,0
37,1,0,0,0,0,0,1,0,7,2,0,1,6,5,1.609437943,3.610917807,20.79574013,242.8194427,20.79574013,20.88794136,-0.092201233,0.038928352,0,8.968652725,6.434711456,0,0
38,1,0,0,0,0,0,0,1,7,2,0,1,7,6,1.791759491,3.637586117,21.2589817,234.6583405,21.2589817,20.88794136,0.371040344,0.034615096,0,9.035460472,6.447811604,0,0
39,2,0,0,0,0,0,0,1,7,2,0,1,8,7,1.945910096,3.663561583,20.43861008,322.1583252,,20.88794136,-0.449331284,0.035403728,0,9.077951431,6.488456249,0,0
40,1,0,0,0,0,0,0,1,7,2,0,1,9,8,2.079441547,3.68887949,21.44518471,287.2489014,,20.88794136,0.557243347,0.036401004,0,9.103592873,6.589540482,0,0
41,0,0,0,0,0,0,0,1,7,1,0,1,10,9,2.197224617,3.713572025,21.43018532,218.8822174,,20.88794136,0.542243958,0.037678536,0,9.118901253,6.588641167,0,0
42,0,0,0,0,0,0,0,1,7,2,0,1,11,10,2.302585125,3.737669706,21.17324066,344.2694397,,20.88794136,0.285299301,0.039332643,0,9.132852554,6.64184761,0,0
43,0,0.693147181,0,0,0,0,0,1,7,1,0,1,12,11,2.397895336,3.76120019,21.34638977,249.6544495,,20.88794136,0.45844841,0.041492861,0.028760659,9.151594162,6.709519386,6.343401909,4.650684357
44,0,1.098612289,0,0,0,0,0,1,7,1,0,1,13,12,2.484906673,3.784189701,20.98203468,305.5335999,,20.88794136,0.094093323,0.04290564,0.047136664,9.175847054,6.767325401,10.08069801,7.434666634
45,0,1.386294361,0,0,0,0,0,1,7,1,0,1,14,13,2.564949274,3.80666256,20.77194405,305.8516541,,20.88794136,-0.115997314,0.044370167,0.061510112,9.203128815,6.813603401,12.75824547,9.445659637
46,0,1.609437912,0,0,0,0,0,1,7,1,0,1,15,14,2.639057398,3.828641415,20.27416611,291.1239014,,20.88794136,-0.613775253,0.045888394,0.073854521,9.232391357,6.890151978,14.85896111,11.08927155
47,2,1.791759469,0,0,0,0,0,1,7,1,0,1,16,15,2.708050251,3.850147486,20.81833267,311.7547302,,20.88794136,-0.069608688,0.047462352,0.085041121,9.2619524,6.921159744,16.59519005,12.40105343
48,1,0,0,0,0,0,0,1,7,1,0,1,17,16,2.77258873,3.871201038,20.91453743,325.7219238,,20.88794136,0.026596069,0.049109351,0,9.270871162,6.947702885,0,0
49,1,0,0,0,0,0,0,1,7,1,0,1,18,17,2.833213329,3.891820192,19.82500458,359.3933411,,20.88794136,-1.062936783,0.056980889,0,9.296796799,7.000549316,0,0
50,1,0,0,0,0,0,0,1,7,1,0,1,19,18,2.890371799,3.912023067,19.90213013,389.8877869,,20.88794136,-0.985811234,0.064852431,0,9.322066307,7.048296452,0,0
51,0,0,0,0,0,0,0,0,7,2,0,1,20,19,2.944438934,3.931825638,19.98722076,302.465271,,20.88794136,-0.900720596,0.072723962,0,9.34671402,7.091695786,0,0
52,0,0,0,0,0,0,0,0,7,0,0,1,1,20,2.995732307,3.951243639,20.45851898,,,20.88794136,-0.429422379,0.080595501,0,9.370767593,7.131351471,0,0
1,0,0,0,1,0,0,0,0,7,0,0,1,1,1,0,0,28.43584633,110.7365265,,28.93071175,-0.494865417,0.139677763,0,7.942605019,7.113672733,0,0
2,0,0.693147181,0,1,0,0,0,0,7,0,0.693147182,0,2,1,0,0.693147182,28.1056881,61.97162628,,28.93071175,-0.825023651,0.140323192,0.097264625,7.963788509,7.13578558,5.520077705,4.946149826
3,0,1.098612289,0,1,0,0,0,0,7,0,1.098612309,0,3,2,0.693147182,1.098612309,27.50879669,87.810112,,28.93071175,-1.421915054,0.141006917,0.154911935,7.985266685,7.152672291,8.772711754,7.85801363
4,0,1.386294361,0,1,0,0,0,0,7,1,0,0,1,3,1.098612309,1.386294365,27.96734047,66.54543304,,28.93071175,-0.963371277,0.141733348,0.196484149,8.007091522,7.018226624,11.10018539,9.729328156
5,0,1.609437912,0,1,0,0,0,0,7,1,0,1,2,1,0,1.609437943,27.60938644,79.41739655,,28.93071175,-1.321325302,0.142507419,0.22935684,8.029289246,6.928899288,12.92264271,11.15163326
6,0,1.791759469,0,1,0,0,0,0,7,1,0,1,3,2,0.693147182,1.791759491,28.17761612,71.95763397,,28.93071175,-0.753095627,0.143334672,0.256821245,8.053328514,7.038930416,14.42962742,12.61207008
7,0,1.945910149,0,1,0,0,0,0,7,1,0,1,4,3,1.098612309,1.945910096,28.26094437,100.1560059,,28.93071175,-0.66976738,0.144221261,0.280641615,8.07938385,7.072478771,15.72175503,13.76240826
8,0,2.079441542,0,1,0,0,0,0,7,1,0,1,5,4,1.386294365,2.079441547,27.84713745,102.5582047,,28.93071175,-1.083574295,0.145174101,0.301881045,8.105038643,7.067606926,16.85395432,14.6966753
9,0,2.197224577,0,1,0,0,0,0,7,1,0,1,6,5,1.609437943,2.197224617,28.43451118,62.35391998,,28.93071175,-0.496200562,0.14620088,0.321236163,8.127231598,6.913238525,17.85735321,15.18993759
10,0,2.302585093,0,0,1,0,0,0,7,1,0,1,7,6,1.791759491,2.302585125,28.03035736,70.66990662,,28.93071175,-0.900354385,0.147310242,0.339194357,8.14480114,6.9734869,18.75409698,16.05704689
11,0,2.397895273,0,0,1,0,0,0,7,1,0,1,8,7,1.945910096,2.397895336,28.71756935,57.54713821,28.71756935,28.93071175,-0.213142395,0.148511797,0.356115729,8.15408802,6.976085186,19.55264854,16.72792244
12,0,2.48490665,0,0,1,0,0,0,7,1,0,1,9,8,2.079441547,2.484906673,28.77770615,95.70976257,28.77770615,28.93071175,-0.1530056,0.149816334,0.372279614,8.157741547,7.048940659,20.27122688,17.51595879
13,0,2.564949357,0,0,1,0,0,0,7,1,0,1,10,9,2.197224617,2.564949274,28.89459038,69.37073517,28.89459038,28.93071175,-0.036121368,0.151235893,0.387912422,8.168068886,7.006089687,20.95068359,17.97026443
14,0,2.63905733,0,0,1,0,0,0,7,1,0,1,11,10,2.302585125,2.639057398,28.27374649,44.63458633,28.27374649,28.93071175,-0.656965256,0.152783915,0.403205514,8.200994492,6.756276131,21.64289474,17.8302002
15,0,2.708050201,0,0,1,0,0,0,7,2,0,1,12,11,2.397895336,2.708050251,28.1925354,56.61300659,28.1925354,28.93071175,-0.738176346,0.154475436,0.418327242,8.263836861,7.0271492,22.37888527,19.02987289
16,0,2.772588722,0,0,1,0,0,0,7,2,0,1,13,12,2.484906673,2.77258873,28.09226799,67.29723358,28.09226799,28.93071175,-0.838443756,0.167733401,0.465055734,8.356939316,6.997681618,23.17035484,19.40169334
17,0,2.833213344,0,0,1,0,0,0,7,2,0,1,14,13,2.564949274,2.833213329,28.70425034,105.7460251,28.70425034,28.93071175,-0.226461411,0.182129279,0.516011119,8.466773033,7.192784309,23.98817444,20.37869263
18,0,2.890371758,0,0,1,0,0,0,7,2,0,1,15,14,2.639057398,2.890371799,29.04006767,75.64764404,29.04006767,28.93071175,0.109355927,0.197760731,0.571602046,8.573393822,7.170778275,24.78029442,20.72621536
19,0,2.944438979,0,0,1,0,0,0,7,2,0,1,16,15,2.708050251,2.944438934,28.63578606,78.62814331,28.63578606,28.93071175,-0.29492569,0.214733824,0.632270634,8.658512115,7.009644508,25.49446106,20.63947105
20,0,2.995732274,0,0,0,1,0,0,7,2,0,1,17,16,2.77258873,2.995732307,29.00503922,51.41005325,29.00503922,28.93071175,0.074327469,0.233163714,0.698496044,8.714355469,6.88066721,26.10587502,20.61263657
21,0,3.044522438,0,0,0,1,0,0,7,2,0,1,18,17,2.833213329,3.044522524,29.09186935,98.09120178,29.09186935,28.93071175,0.161157608,0.240914345,0.733469129,8.740613937,6.950401306,26.61099434,21.16065216
22,1,3.091042453,0,0,0,1,0,0,7,2,0,1,19,18,2.890371799,3.091042519,28.93693733,87.80173492,28.93693733,28.93071175,0.006225586,0.248980656,0.769609749,8.743777275,6.984575272,27.02738762,21.58961868
23,1,0,0,0,0,1,0,0,7,2,0,1,20,19,2.944438934,3.135494232,28.9756012,50.61450195,28.9756012,28.93071175,0.04488945,0.257374257,0,8.732251167,6.859493256,0,0
24,1,0,0,0,0,1,0,0,7,2,0,1,21,20,2.995732307,3.178053856,28.86369896,55.01828766,28.86369896,28.93071175,-0.067012787,0.266107202,0,8.718214035,6.859113693,0,0
25,0,0,0,0,0,1,0,0,7,2,0,1,22,21,3.044522524,3.218875885,29.01252174,82.10520935,29.01252174,28.93071175,0.081809998,0.275191993,0,8.71085453,6.898527145,0,0
26,1,0,0,0,0,1,0,0,7,1,0,1,23,22,3.091042519,3.258096457,28.10573196,62.11104584,28.10573196,28.93071175,-0.824979782,0.277376711,0,8.713208199,6.894242287,0,0
27,1,0,0,0,0,1,0,0,7,2,0,1,24,23,3.135494232,3.295836926,28.32079315,80.97158813,28.32079315,28.93071175,-0.609918594,0.279606342,0,8.722401619,6.910079002,0,0
28,2,0,0,0,0,1,0,0,7,2,0,1,25,24,3.178053856,3.33220458,29.80938339,67.22996521,29.80938339,28.93071175,0.878671646,0.281880766,0,8.735095978,6.90634203,0,0
29,1,0,0,0,0,1,0,0,7,2,0,1,26,25,3.218875885,3.367295742,29.091362,102.4428635,29.091362,28.93071175,0.160650253,0.284199774,0,8.745993614,6.92700243,0,0
30,2,0,0,0,0,0,1,0,7,2,0,1,27,26,3.258096457,3.401197433,29.87693024,63.09669113,29.87693024,28.93071175,0.946218491,0.286563218,0,8.751729965,6.921902657,0,0
31,2,0,0,0,0,0,1,0,7,2,0,1,28,27,3.295836926,3.433987141,29.51171303,70.16500854,29.51171303,28.93071175,0.581001282,0.278724343,0,8.751399994,6.85133791,0,0
32,2,0,0,0,0,0,1,0,7,1,0,1,29,28,3.33220458,3.465735912,29.71621323,52.51274872,29.71621323,28.93071175,0.78550148,0.271148235,0,8.747354507,6.746378422,0,0
33,1,0,0,0,0,0,1,0,7,1,0,1,30,29,3.367295742,3.496507645,29.33772087,74.85922241,29.33772087,28.93071175,0.407009125,0.263822556,0,8.743411064,6.74884367,0,0
34,1,0,0,0,0,0,1,0,7,1,0,1,31,30,3.401197433,3.526360512,29.08092308,79.66880035,29.08092308,28.93071175,0.150211334,0.256735772,0,8.744952202,6.751752377,0,0
35,1,0,0,0,0,0,1,0,7,1,0,1,32,31,3.433987141,3.555348158,29.18659019,67.21513367,29.18659019,28.93071175,0.255878448,0.24987708,0,8.755649567,6.758867741,0,0
36,1,0,0,0,0,0,1,0,7,1,0,1,33,32,3.465735912,3.583518982,28.83514786,63.60439682,28.83514786,28.93071175,-0.095563889,0.240957841,0,8.77663517,6.762467384,0,0
37,0,0,0,0,0,0,1,0,7,0,0,1,1,33,3.496507645,3.610917807,28.88684082,144.3338623,28.88684082,28.93071175,-0.043870926,0.232506946,0,8.805862427,6.73551178,0,0
38,0,0,0,0,0,0,1,0,7,1,0,0,1,1,0,3.637586117,29.19316292,59.05203247,29.19316292,28.93071175,0.262451172,0.224514291,0,8.839998245,6.70457077,0,0
39,0,0.693147181,0,0,0,0,1,0,7,1,0,1,2,1,0,3.663561583,28.41823578,82.0034256,28.41823578,28.93071175,-0.512475967,0.216970935,0.150392786,8.874733925,6.693103313,6.151496887,4.639305592
40,0,1.098612289,0,0,0,0,0,1,7,1,0,1,3,2,0.693147182,3.68887949,29.3364048,66.22103882,29.3364048,28.93071175,0.405693054,0.209869131,0.230564803,8.907262802,6.681276321,9.785628319,7.340132236
41,1,1.386294361,0,0,0,0,0,1,7,1,0,1,4,3,1.098612309,3.713572025,29.80608559,58.11519623,,28.93071175,0.87537384,0.219104111,0.303742796,8.937121391,6.666869164,12.38948059,9.242242813
42,1,0,0,0,0,0,0,1,7,1,0,1,5,4,1.386294365,3.737669706,29.84044266,78.0241394,,28.93071175,0.909730911,0.229066268,0,8.965197563,6.681696415,0,0
43,0,0,0,0,0,0,0,1,7,1,0,1,6,5,1.609437943,3.76120019,30.02932549,74.69967651,,28.93071175,1.098613739,0.239857733,0,8.991898537,6.696838379,0,0
44,0,0,0,0,0,0,0,1,7,1,0,1,7,6,1.791759491,3.784189701,29.1101017,95.58003998,,28.93071175,0.179389954,0.251598477,0,9.017964363,6.716828346,0,0
45,0,0.693147181,0,0,0,0,0,1,7,1,0,1,8,7,1.945910096,3.80666256,29.33062553,57.20024872,,28.93071175,0.399913788,0.264429539,0.183288589,9.043924332,6.737059593,6.268770695,4.669774055
46,1,1.098612289,0,0,0,0,0,1,7,1,0,1,9,8,2.079441547,3.828641415,29.15677452,101.4739914,,28.93071175,0.226062775,0.264212012,0.290266573,9.069660187,6.760518074,9.964039803,7.427188396
47,2,0,0,0,0,0,0,1,7,1,0,1,10,9,2.197224617,3.850147486,28.97532272,66.35296631,,28.93071175,0.044610977,0.264004678,0,9.095025063,6.793865204,0,0
48,2,0,0,0,0,0,0,1,7,1,0,1,11,10,2.302585125,3.871201038,28.81056786,61.09011459,,28.93071175,-0.12014389,0.263807714,0,9.120444298,6.823168278,0,0
49,2,0,0,0,0,0,0,1,7,1,0,1,12,11,2.397895336,3.891820192,29.42290115,66.84354401,,28.93071175,0.492189407,0.263621151,0,9.146426201,6.823168278,0,0
50,2,0,0,0,0,0,0,1,7,1,0,1,13,12,2.484906673,3.912023067,29.80073929,69.10510254,,28.93071175,0.870027542,0.26344195,0,9.141083717,6.823168278,0,0
51,2,0,0,0,0,0,0,1,7,1,0,1,14,13,2.564949274,3.931825638,29.74644089,69.26055145,,28.93071175,0.815729141,0.282491207,0,9.158847809,6.875995636,0,0
52,2,0,0,0,0,0,0,1,7,1,0,1,15,14,2.639057398,3.951243639,29.73307419,80.37430573,,28.93071175,0.802362442,0.301540464,0,9.176301956,6.924174786,0,0
53,1,0,0,0,0,0,0,0,7,1,0,1,16,15,2.708050251,3.970291853,29.59256554,98.83000946,,28.93071175,0.66185379,0.320589721,0,9.19345665,6.968342781,0,0
54,0,0,0,0,0,0,0,0,7,0,0,1,1,16,2.77258873,3.988984108,29.70252991,,,28.93071175,0.771818161,0.339638978,0,9.21032238,7.009018421,0,0
1,0,0,0,0,1,0,0,0,7,2,0,1,2,1,0,0,28.24851799,49.74111176,28.24851799,27.69840622,0.550111771,0.042851385,0,5.731348991,7.987197399,0,0
2,0,0.693147181,0,0,1,0,0,0,7,2,0,1,3,2,0.693147182,0.693147182,28.03787041,30.25805664,28.03787041,27.69840622,0.339464188,0.045061044,0.031233937,5.818535805,7.964148521,4.033101559,5.520327091
3,0,1.098612289,0,0,0,1,0,0,7,2,0,1,4,3,1.098612309,1.098612309,28.66351891,15.03305531,28.66351891,27.69840622,0.965112686,0.047346629,0.052015588,5.884010315,7.947423935,6.464246273,8.731137276
4,0,1.386294361,0,0,0,1,0,0,7,2,0,1,5,4,1.386294365,1.386294365,27.18842506,59.8488884,27.18842506,27.69840622,-0.509981155,0.049708869,0.068911128,5.927035332,7.955356121,8.216615677,11.02846527
5,0,1.609437912,0,0,0,1,0,0,7,2,0,1,6,5,1.609437943,1.609437943,26.63972092,59.91277695,26.63972092,27.69840622,-1.058685303,0.052148428,0.083929658,5.953721046,7.95700407,9.582144737,12.80630398
6,0,1.791759469,0,0,0,1,0,0,7,2,0,1,7,6,1.791759491,1.791759491,26.92194366,54.38305664,26.92194366,27.69840622,-0.776462555,0.05466589,0.097948126,5.974936008,7.9353652,10.70564842,14.21826553
7,0,1.945910149,0,0,0,1,0,0,7,2,0,1,8,7,1.945910096,1.945910096,26.5809269,29.47833443,26.5809269,27.69840622,-1.117479324,0.057261772,0.111426264,6.004452229,8.034359932,11.68412495,15.63414288
8,0,2.079441542,0,0,0,1,0,0,7,2,0,1,9,8,2.079441547,2.079441547,27.11583328,29.84916687,27.11583328,27.69840622,-0.582572937,0.059936527,0.124634504,6.05026865,8.008338928,12.58117962,16.65287209
9,0,2.197224577,0,0,0,1,0,0,7,1,0,1,10,9,2.197224617,2.197224617,27.85259438,28.42361069,27.85259438,27.69840622,0.154188156,0.062690519,0.137745142,6.113554001,7.982585907,13.43285084,17.53953362
10,0,2.302585093,0,0,0,1,0,0,7,2,0,1,11,10,2.302585125,2.302585125,27.52564812,12.10194397,27.52564812,27.69840622,-0.172758102,0.065524057,0.150874719,6.187349796,7.957240105,14.2468996,18.32222176
11,0,2.397895273,0,0,0,1,0,0,7,2,0,1,12,11,2.397895336,2.397895336,27.74166679,15.11833286,27.74166679,27.69840622,0.043260574,0.068437353,0.164105609,6.262241364,7.90493679,15.01619911,18.95520973
12,0,2.48490665,0,0,0,1,0,0,7,2,0,1,13,12,2.484906673,2.484906673,27.35185051,101.3430557,27.35185051,27.69840622,-0.34655571,0.071430564,0.177498281,6.328158379,7.839591026,15.72488308,19.48065186
13,0,2.564949357,0,0,0,0,1,0,7,2,0,1,14,13,2.564949274,2.564949274,27.74629402,38.72944641,27.74629402,27.69840622,0.047887802,0.074503757,0.191098362,6.379993916,7.866136074,16.36436081,20.17624092
14,1,2.63905733,0,0,0,0,1,0,7,2,0,1,15,14,2.639057398,2.639057398,27.5323143,52.63527679,27.5323143,27.69840622,-0.166091919,0.077656947,0.204941139,6.417694092,7.78471756,16.93666267,20.54431534
15,1,0,0,0,0,0,1,0,7,2,0,1,16,15,2.708050251,2.708050251,27.68611336,24.19722176,27.68611336,27.69840622,-0.012292862,0.080890045,0,6.444724083,7.757508278,0,0
16,1,0,0,0,0,0,1,0,7,1,0,1,17,16,2.77258873,2.77258873,27.44731522,73.88388824,27.44731522,27.69840622,-0.251091003,0.084202908,0,6.464432716,7.669297218,0,0
17,1,0,0,0,0,0,1,0,7,1,0,1,18,17,2.833213329,2.833213329,27.71898079,30.71111107,27.71898079,27.69840622,0.02057457,0.087595314,0,6.4812603,7.643052101,0,0
18,0,0,0,0,0,0,1,0,7,1,0,1,19,18,2.890371799,2.890371799,28.14379501,24.40777779,28.14379501,27.69840622,0.445388794,0.091066957,0,6.498280525,7.590526104,0,0
19,0,0,0,0,0,0,1,0,7,1,0,1,20,19,2.944438934,2.944438934,28.16527748,22.85611153,28.16527748,27.69840622,0.466871262,0.094617471,0,6.516031742,7.530748844,0,0
20,0,0.693147181,0,0,0,0,1,0,7,1,0,1,21,20,2.995732307,2.995732307,27.81574059,61.48833466,27.81574059,27.69840622,0.117334366,0.098246418,0.068099231,6.533638954,7.505654812,4.528773308,5.202523708
21,0,1.098612289,0,0,0,0,1,0,7,1,0,1,22,21,3.044522524,3.044522524,28.46185112,35.30861282,28.46185112,27.69840622,0.763444901,0.101953283,0.112007126,6.550969124,7.489318371,7.196975231,8.22785759
22,1,1.386294361,0,0,0,0,1,0,7,1,0,1,23,22,3.091042519,3.091042519,27.92814827,51.09583282,27.92814827,27.69840622,0.22974205,0.105737485,0.146583274,6.567588806,7.494254589,9.104611397,10.38924313
23,0,0,0,0,0,0,0,1,7,1,0,1,24,23,3.135494232,3.135494232,28.07722282,45.27444458,28.07722282,27.69840622,0.378816605,0.109598368,0,6.583252907,7.482744217,0,0
24,0,0,0,0,0,0,0,1,7,1,0,1,25,24,3.178053856,3.178053856,27.7658329,46.88639069,,27.69840622,0.067426682,0.113535218,0,6.598144054,7.488123894,0,0
25,0,0.693147181,0,0,0,0,0,1,7,1,0,1,26,25,3.218875885,3.218875885,28.12453651,39.13666534,,27.69840622,0.426130295,0.117547244,0.081477538,6.612624168,7.499492168,4.583521843,5.198251724
26,0,1.098612289,0,0,0,0,0,1,7,1,0,1,27,26,3.258096457,3.258096457,28.44666672,28.03694534,,27.69840622,0.748260498,0.121633604,0.133628175,6.626830101,7.516784191,7.28031683,8.258031845
27,0,1.386294361,0,0,0,0,0,1,7,1,0,1,28,27,3.295836926,3.295836926,27.97314644,45.43333435,,27.69840622,0.274740219,0.125793383,0.17438665,6.640889645,7.540275574,9.206228256,10.45304108
28,0,1.609437912,0,0,0,0,0,1,7,1,0,1,29,28,3.33220458,3.33220458,28.36370277,56.04916763,,27.69840622,0.665296555,0.130025625,0.209268168,6.654906273,7.557463646,10.71065807,12.16326809
29,0,1.791759469,0,0,0,0,0,1,7,1,0,1,30,29,3.367295742,3.367295742,28.16231537,106.7225037,,27.69840622,0.463909149,0.134329274,0.240685746,6.668919086,7.590332508,11.94909859,13.60004997
30,0,1.945910149,0,0,0,0,0,1,7,2,0,1,31,30,3.401197433,3.401197433,28.00129509,11.91250038,,27.69840622,0.30288887,0.138703272,0.269904107,6.682972908,7.626021385,13.0044651,14.83955288
31,0,2.079441542,0,0,0,0,0,1,7,2,0,1,32,31,3.433987141,3.433987141,27.45722198,45.65166473,,27.69840622,-0.241184235,0.14314644,0.297664642,6.69715786,7.646341801,13.92634869,15.90012074
32,0,2.197224577,0,0,0,0,0,1,7,2,0,1,33,32,3.465735912,3.465735912,28.53592491,26.51888847,,27.69840622,0.837518692,0.147657618,0.324436933,6.711575985,7.717409611,14.74683952,16.95688248
33,0,2.302585093,0,0,0,0,0,1,7,2,0,1,34,33,3.496507645,3.496507645,28.25916672,76.67583466,,27.69840622,0.560760498,0.152235553,0.350535303,6.789777756,7.659130096,15.63404083,17.63579941
34,0,2.397895273,0,0,0,0,0,1,7,2,0,1,35,34,3.526360512,3.526360512,32.39981842,17.97583389,,27.69840622,4.701412201,0.160622999,0.385157138,6.806005955,7.692601204,16.32008934,18.44605255
35,0,2.48490665,0,0,0,0,0,1,7,2,0,1,36,35,3.555348158,3.555348158,32.4972229,32.84583282,,27.69840622,4.798816681,0.16901046,0.419975221,6.821975231,7.723978043,16.95197105,19.1933651
36,0,2.564949357,0,0,0,0,0,0,7,1,0,1,37,36,3.583518982,3.583518982,32.51305771,44.45333481,,27.69840622,4.814651489,0.177397907,0.455016643,6.837693691,7.753465176,17.53833771,19.88724518
37,0,2.63905733,0,0,0,0,0,0,7,0,2.639057398,1,1,37,3.610917807,3.610917807,30.11916733,,,27.69840622,2.420761108,0.185785368,0.490298241,6.853168488,7.781240463,18.08590508,20.53513908
105,1,3.36729583,0,1,0,0,0,0,7,0,3.367295742,0,11,10,2.302585125,4.653960228,23.28585434,206.0286255,,22.99648666,0.289367676,0.003482439,0.011726403,10.00564766,6.031692505,33.69197464,20.31049347
106,0,0,0,1,0,0,0,0,7,0,0,0,12,11,2.397895336,4.663439274,23.26148796,244.6408081,,22.99648666,0.265001297,0.003982403,0,10.02884769,6.059811592,0,0
107,0,0,0,1,0,0,0,0,7,0,0,0,13,12,2.484906673,4.672828674,23.87298393,195.3199158,,22.99648666,0.876497269,0.004555042,0,10.05282688,6.0801301,0,0
108,0,0.693147181,0,1,0,0,0,0,7,2,0,0,1,13,2.564949274,4.68213129,23.814785,225.4729767,,22.99648666,0.81829834,0.00521109,0.003612052,10.0773735,6.183619976,6.98510313,4.286158562
109,1,1.098612289,0,1,0,0,0,0,7,2,0,1,2,1,0,4.691348076,23.27677917,234.0422668,,22.99648666,0.280292511,0.0059629,0.006550916,10.10221481,6.211190701,11.09841728,6.823690414
