humanitarian_needs,displaced_persons,climate_affected_persons,conflict,temp,gdp,pop,urban,iso3,lat,lon,year
0,19702,31145.5394593137,0,23,22.2316038854844,3.06905287916225,68.5618528138038,ARM,40.28813415,44.93230122,2015
0,23799,31145.5394593137,0,23,24.0758334073583,3.05960235567909,69.4378527562749,ARM,40.28813415,44.93230122,2016
0,25693,31145.5394593137,0,23,25.7411521234454,3.04968482292408,70.2215063051795,ARM,40.28813415,44.93230122,2017
0,24737,31145.5394593137,0,23,27.3269159284887,3.03917687363409,70.9361117598356,ARM,40.28813415,44.93230122,2018
0,22059,31145.5394593137,0,23,28.9324807172309,3.02795510054597,71.6049674195614,ARM,40.28813415,44.93230122,2019
0,19184,31145.5394593137,0,23,30.657202384415,3.01589609639657,72.2513715836749,ARM,40.28813415,44.93230122,2020
0,21546,31145.5394593137,0,23,32.573553395269,3.00291901594048,72.893871528354,ARM,40.28813415,44.93230122,2021
0,28318,269861.002494114,0,23,34.6464724969615,2.98911326200324,73.5320104372152,ARM,40.28813415,44.93230122,2022
0,27,321934.42699055,0,64,995.345676122678,23.785504617214,89.7942422502286,AUS,-25.73230624,134.49111533,2014
0,21,321934.42699055,0,64,1031.44264583239,24.1647410027673,89.9601630540967,AUS,-25.73230624,134.49111533,2015
0,25,321934.42699055,0,64,1069.61763420413,24.5420801619743,90.1235287398337,AUS,-25.73230624,134.49111533,2016
0,20,321934.42699055,0,64,1109.89751750499,24.9179456829855,90.2843753614813,AUS,-25.73230624,134.49111533,2017
0,27,321934.42699055,0,64,1151.92622736784,25.2930630756347,90.4427802311634,AUS,-25.73230624,134.49111533,2018
0,70,321934.42699055,0,64,1195.34769542556,25.6681578497555,90.598820661004,AUS,-25.73230624,134.49111533,2019
0,32,321934.42699055,0,64,1239.80585331105,26.0439555151818,90.7525739631269,AUS,-25.73230624,134.49111533,2020
0,37,321934.42699055,0,64,1284.99892181249,26.4208695062233,90.9041064138216,AUS,-25.73230624,134.49111533,2021
0,56,2065997.18011555,0,64,1330.84227833938,26.7980649550951,91.0534401460395,AUS,-25.73230624,134.49111533,2022
0,5,60241.0411394737,0,64,323.247890806495,8.53146546084731,70.0823663343254,AUT,47.58565692,14.13067289,2014
0,5,60241.0411394737,0,64,330.312080062458,8.56815515633684,70.7795356465979,AUT,47.58565692,14.13067289,2015
0,5,60241.0411394737,0,64,336.262063914802,8.6031652422893,71.4272432843801,AUT,47.58565692,14.13067289,2016
0,36,60241.0411394737,0,64,341.209692568493,8.63672151319603,72.0281303947682,AUT,47.58565692,14.13067289,2017
0,34,60241.0411394737,0,64,345.493453525599,8.66938685562936,72.5938020204317,AUT,47.58565692,14.13067289,2018
0,28,60241.0411394737,0,64,349.451834288186,8.70172415616166,73.1358632040399,AUT,47.58565692,14.13067289,2019
0,18,60241.0411394737,0,64,353.423322358321,8.73429630136527,73.6659189882625,AUT,47.58565692,14.13067289,2020
0,28,60241.0411394737,0,64,357.681407387633,8.76751958608203,74.1931750636269,AUT,47.58565692,14.13067289,2021
0,58,1002534.27863947,0,64,362.239587626004,8.80122393823174,74.717239712093,AUT,47.58565692,14.13067289,2022
0,637791,65584.1430738315,0,23,124.86856519829,9.58062028239053,55.3592354356973,AZE,40.28911904,47.54211125,2014
0,633139,65584.1430738315,0,23,139.022981249226,9.66401215971842,56.3701066434908,AZE,40.28911904,47.54211125,2015
0,631345,65584.1430738315,0,23,152.552252701641,9.7444583219254,57.3075475533826,AZE,40.28911904,47.54211125,2016
0,633219,65584.1430738315,0,23,165.152951333465,9.82147795053897,58.1754931616334,AZE,40.28911904,47.54211125,2017
0,640987,65584.1430738315,0,23,176.653916043487,9.8941527299609,58.9937479345007,AZE,40.28911904,47.54211125,2018
0,672184,65584.1430738315,0,23,186.883985730496,9.96156434459292,59.7821163382417,AZE,40.28911904,47.54211125,2019
0,761814,65584.1430738315,0,23,195.671999293281,10.0227944788368,60.560402839114,AZE,40.28911904,47.54211125,2020
0,699552,65584.1430738315,0,23,202.922539095535,10.0772061560591,61.3441905126138,AZE,40.28911904,47.54211125,2021
0,706532,527945.467015332,0,23,208.843161360582,10.125287755486,62.1321768711932,AZE,40.28911904,47.54211125,2022
0,170782,121287.458576947,0,52,4.80870142846329,9.3303783461538,13.1370130296966,BDI,-3.35742534,29.87508269,2014
0,344606,121287.458576947,0,52,4.96337631121079,9.57211414229988,13.7568369705,BDI,-3.35742534,29.87508269,2015
62300000,573682,121287.458576947,0,52,5.21712358841942,9.81011620205356,14.384634173302,BDI,-3.35742534,29.87508269,2016
73700000,557011,121287.458576947,0,52,5.56591331754271,10.0440830651337,15.021393754188,BDI,-3.35742534,29.87508269,2017
141814441,473119,121287.458576947,0,52,5.99108807492639,10.274272230659,15.6712307451907,BDI,-3.35742534,29.87508269,2018
106286557,467322,121287.458576947,0,52,6.47399043691619,10.500941197748,16.3382601783427,BDI,-3.35742534,29.87508269,2019
2623500000,445041,121287.458576947,0,52,6.99596297985787,10.7243474655196,17.0265970856765,BDI,-3.35742534,29.87508269,2020
729003123,394982,121287.458576947,0,52,7.54301453618313,10.9445539770688,17.7394644242032,BDI,-3.35742534,29.87508269,2021
182414025,385430,711206.794074747,0,52,8.11981896266762,11.1608454513972,18.4765168508481,BDI,-3.35742534,29.87508269,2022
0,97,29904.6417157684,0,64,392.852882536773,10.9596571572661,97.5212662407941,BEL,50.63746163,4.63996051,2014
0,103,29904.6417157684,0,64,405.374789678331,11.0233239928016,97.5476040312581,BEL,50.63746163,4.63996051,2015
0,64,29904.6417157684,0,64,417.329370269833,11.0852616689747,97.5738436382911,BEL,50.63746163,4.63996051,2016
0,89,29904.6417157684,0,64,428.857304121447,11.1457212263533,97.5999755694892,BEL,50.63746163,4.63996051,2017
0,129,29904.6417157684,0,64,440.375286041763,11.2052800620593,97.6259445203072,BEL,50.63746163,4.63996051,2018
0,139,29904.6417157684,0,64,452.300010839372,11.2645155732148,97.6516951862001,BEL,50.63746163,4.63996051,2019
0,90,29904.6417157684,0,64,465.048173322868,11.3240051569415,97.6771722626228,BEL,50.63746163,4.63996051,2020
0,118,29904.6417157684,0,64,478.930347842684,11.384192974107,97.7023326947436,BEL,50.63746163,4.63996051,2021
0,114,910985.483344768,0,64,493.832626916635,11.4449902405605,97.727182426585,BEL,50.63746163,4.63996051,2022
0,1014,48174.736,0,54,12.7547985219512,9.80425839774677,46.0260402280628,BEN,9.64121669,2.32874073,2014
0,1541,48174.736,0,54,13.4919441829277,10.0416690706557,47.1330136489252,BEN,9.64121669,2.32874073,2015
0,1624,48174.736,0,54,14.2002775863586,10.2814547040275,48.1865794767566,BEN,9.64121669,2.32874073,2016
0,1703,48174.736,0,54,14.8929245112204,10.5231536391575,49.1890567844473,BEN,9.64121669,2.32874073,2017
0,1737,48174.736,0,54,15.6046871498163,10.7658855563983,50.1541680987043,BEN,9.64121669,2.32874073,2018
0,1935,48174.736,0,54,16.3703676944498,11.0087701361024,51.0956359462346,BEN,9.64121669,2.32874073,2019
517230000,1956,48174.736,0,54,17.2247683374244,11.2509270586224,52.0271828537453,BEN,9.64121669,2.32874073,2020
0,2112,48174.736,0,54,18.1960330785374,11.4915394200272,52.9595315106568,BEN,9.64121669,2.32874073,2021
0,2223,611853.41898355,0,54,19.285673147562,11.730043979251,53.891405257243,BEN,9.64121669,2.32874073,2022
159041792,3419,323839.4325,0,54,19.7374386720967,18.223967327282,30.6165452073368,BFA,12.26955391,-1.7555277,2014
109098169,4838,323839.4325,0,54,20.9483152379654,18.6509045002307,31.9648259306205,BFA,12.26955391,-1.7555277,2015
95424923,6547,323839.4325,0,54,22.1241317220378,19.0842058695186,33.3064584009537,BFA,12.26955391,-1.7555277,2016
61089000,10601,323839.4325,0,54,23.2869876562022,19.5235548655239,34.6404850808732,BFA,12.26955391,-1.7555277,2017
90291110,63426,323839.4325,0,54,24.484969520077,19.9673304020546,35.971647426983,BFA,12.26955391,-1.7555277,2018
100310030,576762,323839.4325,0,54,25.7661637932805,20.4139113929186,37.3046868958869,BFA,12.26955391,-1.7555277,2019
2821628086,1095797,323839.4325,0,54,27.178656955431,20.8616767519238,38.644344944189,BFA,12.26955391,-1.7555277,2020
607875894,1605770,323839.4325,0,54,28.7629739902131,21.3090821323507,39.9938487592078,BFA,12.26955391,-1.7555277,2021
0,1947869,1228118.8152176,0,54,30.5293938975764,21.7548901453693,41.3503684511209,BFA,12.26955391,-1.7555277,2022
0,32472,4757069.34393074,0,43,267.066712903606,154.809679926865,31.917938006138,BGD,23.84567735,90.24200002,2014
0,42698,4757069.34393074,0,43,282.050616285239,156.300208878314,32.9993645215311,BGD,23.84567735,90.24200002,2015
0,39771,4757069.34393074,0,43,298.334127369186,157.792348312232,34.0567264287196,BGD,23.84567735,90.24200002,2016
77099347,84898,4757069.34393074,0,43,315.886809896772,159.276424087596,35.0910944279367,BGD,23.84567735,90.24200002,2017
950834205,79865,4757069.34393074,0,43,334.648140890693,160.738705913201,36.111726198773,BGD,23.84567735,90.24200002,2018
920461273,85626,4757069.34393074,0,43,354.557597373643,162.165463497842,37.1278794208189,BGD,23.84567735,90.24200002,2019
3686661222,83584,4757069.34393074,0,43,375.554656368317,163.542966550315,38.1488117736649,BGD,23.84567735,90.24200002,2020
943123350,88167,4757069.34393074,0,43,397.613069285909,164.859598833699,39.1815891028672,BGD,23.84567735,90.24200002,2021
881030780,85225,17018206.6589307,0,43,420.843685091604,166.112200328211,40.2245099178451,BGD,23.84567735,90.24200002,2022
0,1831,47853.0877723158,0,64,92.6380328345529,7.31026680033324,74.8640622178341,BGR,42.76852261,25.21751251,2014
0,1471,47853.0877723158,0,64,98.210385571075,7.26629627979599,75.7720543039515,BGR,42.76852261,25.21751251,2015
0,1057,47853.0877723158,0,64,103.008694065921,7.22301738421417,76.5814991234611,BGR,42.76852261,25.21751251,2016
0,1032,47853.0877723158,0,64,107.069868100423,7.18051035783845,77.298675637079,BGR,42.76852261,25.21751251,2017
0,987,47853.0877723158,0,64,110.662454301214,7.13888643106367,77.9447178944884,BGR,42.76852261,25.21751251,2018
0,910,47853.0877723158,0,64,114.054999294924,7.09825683428469,78.5407599453724,BGR,42.76852261,25.21751251,2019
0,860,47853.0877723158,0,64,117.516049708185,7.05873279789635,79.1079358394144,BGR,42.76852261,25.21751251,2020
0,795,47853.0877723158,0,64,121.257119742512,7.02037894121991,79.6632543680329,BGR,42.76852261,25.21751251,2021
0,1146,661836.159253566,0,64,125.261593898963,6.98307343928232,80.2072232895881,BGR,42.76852261,25.21751251,2022
0,442,0,0,43,37.3865749987812,1.56845413858711,89.9992297983268,BHR,26.05278429,50.54661935,2014
0,503,0,0,43,40.5725693770121,1.62695043956401,90.3777953835651,BHR,26.05278429,50.54661935,2015
0,579,0,0,43,43.5694838488547,1.67994574907443,90.7098171052632,BHR,26.05278429,50.54661935,2016
0,669,0,0,43,46.388270495831,1.72862098871374,90.9984699914878,BHR,26.05278429,50.54661935,2017
0,676,0,0,43,49.0887521113405,1.77422414298723,91.2542398674097,BHR,26.05278429,50.54661935,2018
0,713,0,0,43,51.7307514887826,1.81800319640017,91.4876125581996,BHR,26.05278429,50.54661935,2019
0,652,0,0,43,54.3740914215569,1.86120613345787,91.7090738890283,BHR,26.05278429,50.54661935,2020
0,553,0,0,43,57.0686193095035,1.90481254687686,91.9270508137812,BHR,26.05278429,50.54661935,2021
0,460,71.267510978,0,43,59.8242809782262,1.94872846221871,92.1417348012021,BHR,26.05278429,50.54661935,2022
0,112949,52524.1915911579,0,22,33.3150966493851,3.74580245177423,52.3281018734788,BIH,44.17173406,17.77340802,2014
0,124102,52524.1915911579,0,22,34.5495164634515,3.74305670937324,53.3135443356804,BIH,44.17173406,17.77340802,2015
0,119626,52524.1915911579,0,22,36.259290884257,3.73909839345023,54.2626030493353,BIH,44.17173406,17.77340802,2016
0,118150,52524.1915911579,0,22,38.3617305885949,3.73394997415897,55.1766709099374,BIH,44.17173406,17.77340802,2017
0,115405,52524.1915911579,0,22,40.7259546593047,3.72781060461978,56.0641004059881,BIH,44.17173406,17.77340802,2018
0,114464,52524.1915911579,0,22,43.2210821792263,3.72087943795299,56.9332440259887,BIH,44.17173406,17.77340802,2019
0,113241,52524.1915911579,0,22,45.7162322311992,3.71335562727893,57.7924542584405,BIH,44.17173406,17.77340802,2020
0,116125,52524.1915911579,0,22,48.1073833127097,3.70539377557137,58.6482547229544,BIH,44.17173406,17.77340802,2021
0,115718,384986.093767508,0,22,50.3979515798303,3.69697028521786,59.4998535635785,BIH,44.17173406,17.77340802,2022
0,5227,71879.269,0,23,149.560740166849,9.45564516888204,78.0626599876284,BLR,53.53188048,28.0335664,2014
0,5589,71879.269,0,23,157.021647850211,9.42212008292522,78.8882328625683,BLR,53.53188048,28.0335664,2015
0,5816,71879.269,0,23,164.217962499662,9.38738554470192,79.6286635514549,BLR,53.53188048,28.0335664,2016
0,6512,71879.269,0,23,171.108694313712,9.35143895620275,80.2899068318697,BLR,53.53188048,28.0335664,2017
0,6808,71879.269,0,23,177.696000100338,9.31447341719355,80.8879746916643,BLR,53.53188048,28.0335664,2018
0,7437,71879.269,0,23,183.98203666752,9.27668202744015,81.4388791186904,BLR,53.53188048,28.0335664,2019
0,7837,71879.269,0,23,189.968960823238,9.23825788670834,81.9586321007995,BLR,53.53188048,28.0335664,2020
0,11431,71879.269,0,23,195.666816697564,9.1993534982026,82.4602884385444,BLR,53.53188048,28.0335664,2021
0,19964,711082.53470035,0,23,201.117197708944,9.15995897888187,82.945074183282,BLR,53.53188048,28.0335664,2022
0,856,126425.5940128,0,64,46.9839732976714,10.4429417536425,69.1979601201496,BOL,-16.70687681,-64.68475373,2014
0,908,126425.5940128,0,64,49.4553225098012,10.5547836629159,69.8793654193044,BOL,-16.70687681,-64.68475373,2015
0,941,126425.5940128,0,64,51.7556569821789,10.6637980717275,70.5265549590587,BOL,-16.70687681,-64.68475373,2016
0,1385,126425.5940128,0,64,53.9231051549097,10.7701761485478,71.1411186192019,BOL,-16.70687681,-64.68475373,2017
0,1506,126425.5940128,0,64,56.0569165001339,10.8737358508193,71.7296086824817,BOL,-16.70687681,-64.68475373,2018
0,1752,126425.5940128,0,64,58.256340489992,10.9742951359845,72.2985774316459,BOL,-16.70687681,-64.68475373,2019
2.01e+09,1905,126425.5940128,0,64,60.6206265966244,11.0716719614858,72.8545771494423,BOL,-16.70687681,-64.68475373,2020
0,2379,126425.5940128,0,64,63.230640976635,11.1656787388535,73.402833313835,BOL,-16.70687681,-64.68475373,2021
1786198773,2900,970291.6739643,0,64,66.093716524482,11.2561056959687,73.943264183653,BOL,-16.70687681,-64.68475373,2022
0,2167,2230028.85098493,0,64,2163.33415914004,200.94780551265,87.5305830958159,BRA,-10.78085885,-53.09248235,2014
0,3044,2230028.85098493,0,64,2246.54359136137,202.294774305076,87.7267101534055,BRA,-10.78085885,-53.09248235,2015
0,4563,2230028.85098493,0,64,2333.1722303954,203.590081786866,87.9251343540812,BRA,-10.78085885,-53.09248235,2016
0,7637,2230028.85098493,0,64,2422.38938096497,204.834452788276,88.1255673479701,BRA,-10.78085885,-53.09248235,2017
0,9608,2230028.85098493,0,64,2513.72144045652,206.027695826985,88.3249895263794,BRA,-10.78085885,-53.09248235,2018
737611378,13433,2230028.85098493,0,64,2606.69480625649,207.169619420675,88.5203812806164,BRA,-10.78085885,-53.09248235,2019
2.01e+09,18405,2230028.85098493,0,64,2700.8358757513,208.260032087029,88.7087230019885,BRA,-10.78085885,-53.09248235,2020
0,28394,2230028.85098493,0,64,2795.76668286865,209.298085638165,88.8876992677211,BRA,-10.78085885,-53.09248235,2021
1786198773,51927,17597459.3894849,0,64,2891.49180770127,210.28030506396,89.057811398712,BRA,-10.78085885,-53.09248235,2022
0,23823,8931.49642463368,0,64,4.81907572463139,0.778360745647461,39.7462884830516,BTN,27.42175656,90.4044602,2014
0,17932,8931.49642463368,0,64,5.38019066963496,0.791744424128758,41.133378003611,BTN,27.42175656,90.4044602,2015
0,12034,8931.49642463368,0,64,5.99014449654217,0.804982827585148,42.4682996196943,BTN,27.42175656,90.4044602,2016
0,8354,8931.49642463368,0,64,6.64161081083262,0.818047450712345,43.752259665742,BTN,27.42175656,90.4044602,2017
0,7490,8931.49642463368,0,64,7.32840713782345,0.830932139455411,44.9981853132255,BTN,27.42175656,90.4044602,2018
0,7252,8931.49642463368,0,64,8.04435100283182,0.843630739759405,46.2190037336158,BTN,27.42175656,90.4044602,2019
0,7152,8931.49642463368,0,64,8.78325993117488,0.856137097569387,47.4276420983843,BTN,27.42175656,90.4044602,2020
0,7189,8931.49642463368,0,64,9.54021886880703,0.868441641754377,48.6340289833506,BTN,27.42175656,90.4044602,2021
0,7162,104828.160494074,0,64,10.3153824442317,0.880521132879225,49.8360985817283,BTN,27.42175656,90.4044602,2022
0,303,16689.6535,0,48,24.3288525507591,2.09423946187133,64.2739146273147,BWA,-22.18577232,23.79898673,2014
0,379,16689.6535,0,48,26.1104220391072,2.11489030612197,65.0536925657932,BWA,-22.18577232,23.79898673,2015
0,392,16689.6535,0,48,27.6670761648967,2.13600005542479,65.8190000385759,BWA,-22.18577232,23.79898673,2016
0,374,16689.6535,0,48,29.0192648549033,2.15739354691427,66.5699747158704,BWA,-22.18577232,23.79898673,2017
0,378,16689.6535,0,48,30.2628744592118,2.17875373280599,67.3081615477479,BWA,-22.18577232,23.79898673,2018
0,367,16689.6535,0,48,31.4937913279072,2.19976356531551,68.0351054842796,BWA,-22.18577232,23.79898673,2019
0,325,16689.6535,0,48,32.8079018110743,2.22010599665842,68.7523514755364,BWA,-22.18577232,23.79898673,2020
0,335,16689.6535,0,48,34.2801649448297,2.23952070351455,69.4610857346512,BWA,-22.18577232,23.79898673,2021
0,767,181521.60827312,0,48,35.9018305094165,2.25797426042084,70.1610595270032,BWA,-22.18577232,23.79898673,2022
246772031,864927,37207.945,0,54,3.5480799834391,4.69657180613162,42.3775121771094,CAF,6.56632186,20.4648092,2014
612958926,698119,37207.945,0,54,3.72101161402158,4.76797757719895,43.3773470979001,CAF,6.56632186,20.4648092,2015
531500000,913267,37207.945,0,54,3.916895110778,4.84056981312113,44.3248371817556,CAF,6.56632186,20.4648092,2016
497300000,1247210,37207.945,0,54,4.1345449181194,4.91419881115733,45.2227864932566,CAF,6.56632186,20.4648092,2017
515600000,1249106,37207.945,0,54,4.37257492958973,4.98843965550865,46.0867141766175,CAF,6.56632186,20.4648092,2018
430700000,1295993,37207.945,0,54,4.62959903873294,5.06286743037617,46.9321393760528,CAF,6.56632186,20.4648092,2019
2910810000,1337549,37207.945,0,54,4.904231139093,5.13705721996098,47.7745812357769,CAF,6.56632186,20.4648092,2020
444760000,1443732,37207.945,0,54,5.1958782993867,5.21060367820273,48.6261735780001,CAF,6.56632186,20.4648092,2021
461253975,1278283,334761.3745854,0,54,5.50712028902221,5.28317973799536,49.4855089369164,CAF,6.56632186,20.4648092,2022
0,144,145076.82030436,0,64,1323.29722352835,35.5094785198049,81.9162468282713,CAN,61.3764628,-98.29390431,2014
0,407,145076.82030436,0,64,1363.06476283205,35.9011028796864,82.2898683618496,CAN,61.3764628,-98.29390431,2015
0,130,145076.82030436,0,64,1401.45729482996,36.2961096537536,82.6380038777705,CAN,61.3764628,-98.29390431,2016
0,153,145076.82030436,0,64,1438.51441122227,36.6937608461317,82.9620576662093,CAN,61.3764628,-98.29390431,2017
0,160,145076.82030436,0,64,1474.91982841152,37.0935976788387,83.268358298298,CAN,61.3764628,-98.29390431,2018
0,159,145076.82030436,0,64,1511.35726280023,37.4951613738926,83.5632343451688,CAN,61.3764628,-98.29390431,2019
0,173,145076.82030436,0,64,1548.51043079096,37.8979931533116,83.8530143779538,CAN,61.3764628,-98.29390431,2020
0,186,145076.82030436,0,64,1586.90791336376,38.301536817846,84.1427071043057,CAN,61.3764628,-98.29390431,2021
0,404,3523848.97580436,0,64,1626.45774980885,38.704846483176,84.432041777959,CAN,61.3764628,-98.29390431,2022
0,16,38812.8359818526,0,64,317.83105392638,7.86013937711913,76.8983576612863,CHE,46.79895687,8.21535366,2014
0,16,38812.8359818526,0,64,324.135632357353,7.90837012949405,77.7928445161728,CHE,46.79895687,8.21535366,2015
0,15,38812.8359818526,0,64,330.183223214188,7.95445045087527,78.5718877322803,CHE,46.79895687,8.21535366,2016
0,15,38812.8359818526,0,64,335.99012822033,7.99885499184975,79.2433764307231,CHE,46.79895687,8.21535366,2017
0,18,38812.8359818526,0,64,341.661790394744,8.04236973027174,79.8331420500411,CHE,46.79895687,8.21535366,2018
0,25,38812.8359818526,0,64,347.303652756393,8.0857806439955,80.3670160287747,CHE,46.79895687,8.21535366,2019
0,21,38812.8359818526,0,64,353.021158324243,8.12987371087531,80.8708298054638,CHE,46.79895687,8.21535366,2020
0,21,38812.8359818526,0,64,358.901237474486,8.17524442422928,81.3653666047027,CHE,46.79895687,8.21535366,2021
0,35,759212.340388103,0,64,364.956770012244,8.22172633923097,81.851216795302,CHE,46.79895687,8.21535366,2022
0,669,157795.623277474,0,64,252.485937805028,17.6800881593432,90.0005407729209,CHL,-37.74360562,-71.36437464,2014
0,703,157795.623277474,0,64,266.810178673107,17.8088774493495,90.239126425415,CHL,-37.74360562,-71.36437464,2015
0,695,157795.623277474,0,64,279.43145348738,17.9337333070471,90.4718539044238,CHL,-37.74360562,-71.36437464,2016
0,843,157795.623277474,0,64,290.510334142105,18.0545780363416,90.698858188329,CHL,-37.74360562,-71.36437464,2017
0,993,157795.623277474,0,64,300.665311792928,18.1711852233816,90.9204862903964,CHL,-37.74360562,-71.36437464,2018
737611378,1737,157795.623277474,0,64,310.5148775955,18.2833284543161,91.1370852238916,CHL,-37.74360562,-71.36437464,2019
2.01e+09,2770,157795.623277474,0,64,320.677522705468,18.3907813152936,91.3490020020803,CHL,-37.74360562,-71.36437464,2020
0,10045,157795.623277474,0,64,331.641832813468,18.4933112675194,91.5565267280739,CHL,-37.74360562,-71.36437464,2021
1786198773,13214,1533990.93512747,0,64,343.37677175008,18.5906612724248,91.7597218643667,CHL,-37.74360562,-71.36437464,2022
0,258128,37625097.6346517,0,64,13727.9783449428,1357.67897677318,51.7556530573045,CHN,36.52169689,103.9662147,2014
0,270604,37625097.6346517,0,64,15097.6559758262,1360.49705496932,53.0221888077126,CHN,36.52169689,103.9662147,2015
0,279933,37625097.6346517,0,64,16498.1439594854,1363.16979081425,54.2284854484569,CHN,36.52169689,103.9662147,2016
0,297224,37625097.6346517,0,64,17926.8407161162,1365.65965415653,55.3765520251519,CHN,36.52169689,103.9662147,2017
0,306390,37625097.6346517,0,64,19386.7732541789,1367.88057340579,56.4784871606707,CHN,36.52169689,103.9662147,2018
0,317111,37625097.6346517,0,64,20880.9685821335,1369.74647697167,57.5463894778864,CHN,36.52169689,103.9662147,2019
0,283432,37625097.6346517,0,64,22412.4537084405,1371.17129326379,58.5923575996719,CHN,36.52169689,103.9662147,2020
