humanitarian,humanitarian_needs,conflict,temp,nb_conflict,YMHEP,lpop,lGDPcap,ltsc0,nc,ncc1,ncc2,ltsnc,ncts0,lpop.1,lGDPcap_ltsc0,ltimeindep
0,0,0,60,1,0.28560248,8.732448578,7.746114731,2.944438979,1,0,0,4.025351524,0,8.732448578,22.80796215,4.025351524
0,0,0,60,1,0.304055929,8.744776726,7.821511269,2.995732274,1,0,0,4.043051243,0,8.744776726,23.43115374,4.043051243
0,0,0,60,1,0.322509348,8.756954193,7.889979362,3.044522438,1,0,0,4.060442924,0,8.756954193,24.0212192,4.060442924
0,0,0,60,1,0.340962797,8.768985748,7.952572823,3.091042453,1,0,0,4.077537537,0,8.768985748,24.58174021,4.077537537
0,0,0,60,0,0.359416246,8.780874252,8.01012516,3.135494216,0,0,0,4.094344616,3.135494232,8.780874252,25.11570111,4.094344616
0,0,0,64,1,0.420227915,8.08190155,9.208305359,2.197224577,1,0,0,3.912023067,0,8.08190155,20.23271485,4.025351524
0,0,0,64,1,0.433936685,8.118981361,9.209999084,2.302585093,1,0,0,3.931825638,0,8.118981361,21.2068066,4.043051243
0,0,0,64,1,0.45055595,8.164966583,9.197196007,2.397895273,1,0,0,3.951243639,0,8.164966583,22.05391283,4.060442924
0,0,0,64,1,0.47052893,8.213411331,9.18061161,2.48490665,1,0,0,3.970291853,0,8.213411331,22.81296284,4.077537537
0,0,0,64,1,0.494368225,8.25675869,9.209388733,2.564949357,1,0,0,3.988984108,0,8.25675869,23.62161571,4.094344616
0,0,0,64,1,0.522666693,8.29076004,9.185337067,2.63905733,1,0,0,4.007333279,0,8.29076004,24.24063111,4.110873699
1,136464247,0,64,1,0.534139276,8.313808441,9.168275833,2.708050201,1,0,0,4.025351524,0,8.313808441,24.82815121,4.127134323
1,12663494,0,64,1,0.545874715,8.328406334,9.226007462,2.772588722,1,0,0,4.043051243,0,8.328406334,25.57992424,4.143134594
0,0,0,64,1,0.557879269,8.339522362,9.303566933,2.833213344,1,0,0,4.060442924,0,8.339522362,26.35898998,4.158883095
0,0,0,64,1,0.570159376,8.3539505,9.370718002,2.890371758,1,0,0,4.077537537,0,8.3539505,27.08485867,4.174387455
1,364644076,0,64,1,0.582691789,8.349389076,9.442938805,2.944438979,1,0,0,4.094344616,0,8.349389076,27.80415709,4.189654827
0,0,0,64,1,0.598604083,8.356277466,9.467866898,2.995732274,1,0,0,4.110873699,0,8.356277466,28.36319443,4.204692841
0,0,0,64,2,0.614516437,8.363119125,9.491861343,3.044522438,1,0,0,4.127134323,0,8.363119125,28.89818484,4.219507694
1,1044112554,0,64,2,0.630428731,8.369913101,9.514979362,3.091042453,1,0,0,4.143134594,0,8.369913101,29.41120515,4.234106541
1,4264717711,0,64,0,0.646341026,8.376662254,9.537274361,3.135494216,0,0,0,4.158883095,3.135494232,8.376662254,29.90406859,4.248495102
0,0,1,64,1,0.07194116,7.969692707,5.824868679,2.197224577,1,0,0,2.197224617,0,7.969692707,12.79854462,5.030437946
0,0,1,64,1,0.068236448,8.005957603,5.988239765,0,1,1,0,2.302585125,0,8.005957603,0,5.036952496
1,17232575,1,64,1,0.064736687,8.029651642,6.241363049,0,1,1,0,2.397895336,0,8.029651642,0,5.043425083
1,42740007,2,64,1,0.061430421,8.046940804,5.826099396,0,1,1,0,2.484906673,0,8.046940804,0,5.049856186
1,137091482,0,64,1,0.05830685,8.066095352,5.754495144,0,1,0,1,2.564949274,0,8.066095352,0,5.056245804
0,0,0,64,0,0.055355761,8.092479706,5.818694592,0,0,0,0,2.639057398,0,8.092479706,0,5.062594891
1,120991657,0,64,0,0.056190163,8.127047539,5.877429008,0.693147181,0,0,0,0,0.693147182,8.127047539,4.073923346,5.0689044
1,425872988,0,64,0,0.057048246,8.16686821,5.983335495,1.098612289,0,0,0,0.693147182,1.098612309,8.16686821,6.573365902,5.075173855
1,356455369,0,64,0,0.057930324,8.208685875,6.04164505,1.386294361,0,0,0,1.098612309,1.386294365,8.208685875,8.375498465,5.081404209
1,361040474,0,64,0,0.058836713,8.248382568,6.130883217,1.609437912,0,0,0,1.386294365,1.609437943,8.248382568,9.867275886,5.087596416
1,368622476,0,64,0,0.059745718,8.292578697,6.178376675,1.791759469,0,0,0,1.609437943,1.791759491,8.292578697,11.07016491,5.09375
1,251923226,0,64,1,0.066695154,8.331766129,6.238550663,1.945910149,1,0,0,1.791759491,0,8.331766129,12.13965905,5.09986639
1,121577270,0,64,0,0.073644593,8.369476318,6.291215897,2.079441542,0,0,0,0,2.079441547,8.369476318,13.08221568,5.105945587
0,0,0,64,0,0.080594026,8.405815125,6.337756634,2.197224577,0,0,0,0,2.197224617,8.405815125,13.92547464,5.111987591
1,987844154,0,64,0,0.087543465,8.440879822,6.379225254,2.302585093,0,0,0,0.693147182,2.302585125,8.440879822,14.68870897,5.117993832
0,0,0,63,2,0.473427802,8.551823616,9.453822136,3.891820298,1,0,0,3.178053856,0,8.551823616,36.79257688,3.891820192
0,0,0,63,2,0.475937545,8.567634583,9.394059181,3.912023005,1,0,0,3.218875885,0,8.567634583,36.74977563,3.912023067
0,0,0,63,2,0.478442729,8.583053589,9.36555481,3.931825633,1,0,0,3.258096457,0,8.583053589,36.82372846,3.931825638
0,0,0,63,2,0.480943263,8.598333359,9.472493172,3.951243719,1,0,0,3.295836926,0,8.598333359,37.42812914,3.951243639
0,0,0,63,2,0.483439028,8.613775253,9.500110626,3.970291914,1,0,0,3.33220458,0,8.613775253,37.7182124,3.970291853
0,0,0,63,1,0.485929966,8.629529953,9.578756332,3.988984047,1,0,0,3.367295742,0,8.629529953,38.2095062,3.988984108
0,0,0,63,2,0.488415986,8.645845413,9.619765282,4.007333185,1,0,0,3.401197433,0,8.645845413,38.54960465,4.007333279
0,0,0,63,1,0.490897,8.66252327,9.661356926,4.025351691,1,0,0,3.433987141,0,8.66252327,38.89035944,4.025351524
0,0,0,63,1,0.493372947,8.678768158,9.682407379,4.043051268,1,0,0,3.465735912,0,8.678768158,39.14646943,4.043051243
0,0,0,63,1,0.495843768,8.693551064,9.688407898,4.060443011,1,0,0,3.496507645,0,8.693551064,39.33922813,4.060442924
0,0,0,63,2,0.498309314,8.757015228,9.661313057,4.077537444,1,0,0,3.526360512,0,8.757015228,39.39436575,4.077537537
1,160454391,2,63,2,0.512684941,8.77377224,9.699259758,4.094344562,1,0,0,3.555348158,0,8.77377224,39.71211145,4.094344616
0,0,0,63,2,0.527060509,8.790253639,9.73464489,0,1,0,1,3.583518982,0,8.790253639,0,4.110873699
0,0,0,63,1,0.541436076,8.806467056,9.767739296,0,1,0,0,3.610917807,0,8.806467056,0,4.127134323
0,0,0,63,0,0.555811703,8.822422028,9.798774719,0.693147181,0,0,0,3.637586117,0.693147182,8.822422028,6.79199307,4.143134594
0,0,2,64,0,0.428824902,9.84407711,8.008163452,0,0,0,0,3.912023067,0,9.84407711,0,3.951243639
0,0,2,64,0,0.432080179,9.854146004,8.008685112,0,0,0,0,3.931825638,0,9.854146004,0,3.970291853
1,25066700,0,64,0,0.435330778,9.865830421,8.040990829,0,0,0,0,3.951243639,0,9.865830421,0,3.988984108
0,0,1,64,0,0.43857646,9.878271103,8.085465431,0,0,0,0,3.970291853,0,9.878271103,0,4.007333279
0,0,0,64,0,0.441817015,9.89027977,8.124912262,0,0,0,0,3.988984108,0,9.89027977,0,4.025351524
0,0,1,64,0,0.445052266,9.90104866,8.174762726,0,0,0,0,4.007333279,0,9.90104866,0,4.043051243
1,29965284,2,64,0,0.448281974,9.910342216,8.237805367,0,0,0,0,4.025351524,0,9.910342216,0,4.060442924
1,66237244,2,64,0,0.451505989,9.918470383,8.29449749,0,0,0,0,4.043051243,0,9.918470383,0,4.077537537
1,175399329,2,64,0,0.454724073,9.925854683,8.3434515,0,0,0,0,4.060442924,0,9.925854683,0,4.094344616
1,155536622,2,64,0,0.457936019,9.933127403,8.366769791,0,0,0,0,4.077537537,0,9.933127403,0,4.110873699
1,337688785,0,64,0,0.461141676,9.945586205,8.424033165,0,0,0,0,4.094344616,0,9.945586205,0,4.127134323
1,339866531,0,64,0,0.482638597,9.952630043,8.492339134,0,0,0,0,4.110873699,0,9.952630043,0,4.143134594
1,147477770,0,64,0,0.504135489,9.959625244,8.555412292,0.693147181,0,0,0,4.127134323,0.693147182,9.959625244,5.930159909,4.158883095
0,0,0,64,0,0.525632381,9.966571808,8.613945007,1.098612289,0,0,0,4.143134594,1.098612309,9.966571808,9.463385839,4.174387455
0,0,0,64,0,0.547129333,9.973469734,8.668499947,1.386294361,0,0,0,4.158883095,1.386294365,9.973469734,12.0170926,4.189654827
0,0,0,48,0,0.158992112,7.526299953,7.060928822,0,0,0,0,2.397895336,0,7.526299953,0,3.526360512
0,0,0,48,0,0.160054117,7.534495354,7.094155788,0.693147181,0,0,0,2.484906673,0.693147182,7.534495354,4.917294083,3.555348158
1,41033465,0,48,0,0.16121687,7.541941643,7.092019558,1.098612289,0,0,0,2.564949274,1.098612309,7.541941643,7.791379838,3.583518982
1,5972440,0,48,0,0.162489071,7.548954964,7.130850792,1.386294361,0,0,0,2.639057398,1.386294365,7.548954964,9.885458243,3.610917807
0,0,0,48,0,0.163880199,7.555916786,7.146547794,1.609437912,0,0,0,2.708050251,1.609437943,7.555916786,11.50192496,3.637586117
0,0,0,48,0,0.16540055,7.563119411,7.166030407,1.791759469,0,0,0,2.77258873,1.791759491,7.563119411,12.83980284,3.663561583
0,0,0,48,0,0.161444187,7.5706563,7.200666428,1.945910149,0,0,0,2.833213329,1.945910096,7.5706563,14.01184988,3.68887949
1,22765106,0,48,0,0.158069745,7.578546524,7.239024639,2.079441542,0,0,0,2.890371799,2.079441547,7.578546524,15.05312856,3.713572025
0,0,0,48,0,0.155300736,7.586904526,7.286417961,2.197224577,0,0,0,2.944438934,2.197224617,7.586904526,16.00989662,3.737669706
0,0,0,48,0,0.153165534,7.595826149,7.312813759,2.302585093,0,0,0,2.995732307,2.302585125,7.595826149,16.83837595,3.76120019
0,0,0,48,0,0.151688561,7.683089733,7.269933224,2.397895273,0,0,0,3.044522524,2.397895336,7.683089733,17.43253851,3.784189701
0,0,0,48,0,0.161027148,7.69066,7.314095497,2.48490665,0,0,0,3.091042519,2.484906673,7.69066,18.17484454,3.80666256
1,38458738,0,48,0,0.170365751,7.698173523,7.355769157,2.564949357,0,0,0,3.135494232,2.564949274,7.698173523,18.86717537,3.828641415
0,0,0,48,0,0.179704338,7.705631256,7.395192146,2.63905733,0,0,0,3.178053856,2.639057398,7.705631256,19.51633604,3.850147486
0,0,0,48,0,0.189042926,7.713033676,7.432570934,2.708050201,0,0,0,3.218875885,2.708050251,7.713033676,20.12777521,3.871201038
0,0,0,23,2,0.598204374,8.160074234,9.160970688,2.197224577,1,0,0,0,0,8.160074234,20.12870995,2.197224617
0,0,0,23,1,0.603611946,8.149490356,9.231383324,2.302585093,1,0,0,0.693147182,0,8.149490356,21.25604563,2.302585125
0,0,0,23,1,0.609076679,8.137813568,9.301281929,2.397895273,1,0,0,1.098612309,0,8.137813568,22.30349997,2.397895336
0,0,0,23,1,0.614599407,8.125160217,9.403126717,2.48490665,1,0,0,1.386294365,0,8.125160217,23.36589211,2.484906673
0,0,0,23,2,0.620180726,8.11170578,9.47946167,2.564949357,1,0,0,1.609437943,0,8.11170578,24.31433912,2.564949274
0,0,0,23,1,0.625821412,8.097663879,9.560805321,2.63905733,1,0,0,1.791759491,0,8.097663879,25.23151336,2.639057398
0,0,0,23,1,0.630748987,8.082963943,9.642269135,2.708050201,1,0,0,1.945910096,0,8.082963943,26.11174887,2.708050251
0,0,0,23,1,0.635722816,8.067803383,9.741576195,2.772588722,1,0,0,2.079441547,0,8.067803383,27.00938429,2.77258873
0,0,0,23,1,0.640743494,8.053031921,9.775629044,2.833213344,1,0,0,2.197224617,0,8.053031921,27.69644265,2.833213329
0,0,0,23,1,0.645811439,8.039793968,9.621716499,2.890371758,1,0,0,2.302585125,0,8.039793968,27.81033763,2.890371799
0,0,0,23,1,0.650986314,8.108807564,9.639685631,2.944438979,1,0,0,2.397895336,0,8.108807564,28.38346612,2.944438934
0,0,0,23,1,0.666903794,8.104496002,9.68357563,2.995732274,1,0,0,2.484906673,0,8.104496002,29.00940004,2.995732307
0,0,0,23,1,0.682821214,8.100165367,9.725977898,3.044522438,1,0,0,2.564949274,0,8.100165367,29.61095794,3.044522524
0,0,0,23,1,0.698738635,8.095816612,9.767003059,3.091042453,1,0,0,2.639057398,0,8.095816612,30.1902211,3.091042519
0,0,0,23,0,0.714656115,8.091448784,9.806749344,3.135494216,0,0,0,2.708050251,3.135494232,8.091448784,30.74900584,3.135494232
0,0,0,64,0,0.576849401,6.077896595,11.02012348,4.890349128,0,0,0,3.610917807,4.890348911,6.077896595,53.89225126,4.890348911
0,0,0,64,0,0.582013667,6.087086201,11.03308582,4.8978398,0,0,0,3.637586117,4.897840023,6.087086201,54.03828686,4.897840023
0,0,0,64,0,0.587224543,6.094751835,11.06269646,4.905274778,0,0,0,3.663561583,4.905274868,6.094751835,54.26556591,4.905274868
0,0,0,64,0,0.592482448,6.102549553,11.06706238,4.912654886,0,0,0,3.68887949,4.912654877,6.102549553,54.36865806,4.912654877
0,0,0,64,0,0.597787797,6.112681866,11.09562683,4.919980926,0,0,0,3.713572025,4.919981003,6.112681866,54.59027237,4.919981003
0,0,0,64,0,0.60314101,6.126534939,11.13152313,4.927253685,0,0,0,3.737669706,4.927253723,6.126534939,54.84783838,4.927253723
0,0,0,64,0,0.608827829,6.144634247,11.16375256,4.934473933,0,0,0,3.76120019,4.934473991,6.144634247,55.08724598,4.934473991
0,0,0,64,0,0.614570022,6.166035175,11.21211052,4.941642423,0,0,0,3.784189701,4.941642284,6.166035175,55.40624099,4.941642284
0,0,0,64,0,0.620368242,6.188900471,11.18686199,4.94875989,0,0,0,3.80666256,4.948760033,6.188900471,55.36109392,4.948760033
0,0,0,64,0,0.626223087,6.210833073,11.12671375,4.955827058,0,0,0,3.828641415,4.955827236,6.210833073,55.14206908,4.955827236
0,0,0,64,0,0.632026136,6.229394436,11.13711166,4.96284463,0,0,0,3.850147486,4.962844849,6.229394436,55.27175482,4.962844849
0,0,0,64,0,0.649152756,6.247470856,11.14065552,4.9698133,0,0,0,3.871201038,4.969813347,6.247470856,55.36697796,4.969813347
0,0,0,64,0,0.666279316,6.265226364,11.14406204,4.976733742,0,0,0,3.891820192,4.976733685,6.265226364,55.46102959,4.976733685
0,0,0,64,0,0.683405936,6.282671928,11.14733982,4.983606622,0,0,0,3.912023067,4.983606815,6.282671928,55.55395655,4.983606815
0,0,0,64,0,0.700532556,6.299818516,11.15049553,4.990432587,0,0,0,3.931825638,4.990432739,6.299818516,55.64579625,4.990432739
0,0,0,23,2,0.601453602,7.771269798,9.051252365,2.197224577,1,0,0,0,0,7.771269798,19.88763415,2.197224617
0,0,0,23,1,0.606772244,7.760172367,9.136219025,2.302585093,1,0,0,0.693147182,0,7.760172367,21.03692173,2.302585125
0,0,0,23,1,0.612139583,7.748141289,9.205918312,2.397895273,1,0,0,1.098612309,0,7.748141289,22.074828,2.397895336
0,0,0,23,1,0.617555976,7.735337257,9.28110218,2.48490665,1,0,0,1.386294365,0,7.735337257,23.06267253,2.484906673
0,0,0,23,2,0.62302202,7.722078323,9.369719505,2.564949357,1,0,0,1.609437943,0,7.722078323,24.03285602,2.564949274
0,0,0,23,1,0.628538132,7.708661556,9.475812912,2.63905733,1,0,0,1.791759491,0,7.708661556,25.00721352,2.639057398
0,0,0,23,1,0.632994235,7.695011616,9.596698761,2.708050201,1,0,0,1.945910096,0,7.695011616,25.98834201,2.708050251
0,0,0,23,1,0.637486398,7.681171417,9.696996689,2.772588722,1,0,0,2.079441547,0,7.681171417,26.88578366,2.77258873
0,0,0,23,1,0.64201498,7.667746544,9.658040047,2.833213344,1,0,0,2.197224617,0,7.667746544,27.36328794,2.833213329
0,0,0,23,1,0.646580219,7.655550003,9.465119362,2.890371758,1,0,0,2.302585125,0,7.655550003,27.35771369,2.890371799
0,0,0,23,1,0.651223838,7.719600677,9.462895393,2.944438979,1,0,0,2.397895336,0,7.719600677,27.86291805,2.944438934
0,0,0,23,1,0.666189492,7.713484287,9.512374878,2.995732274,1,0,0,2.484906673,0,7.713484287,28.49652842,2.995732307
0,0,0,23,1,0.681155086,7.70732975,9.560090065,3.044522438,1,0,0,2.564949274,0,7.70732975,29.10590871,3.044522524
0,0,0,23,1,0.696120679,7.701137543,9.606184959,3.091042453,1,0,0,2.639057398,0,7.701137543,29.69312552,3.091042519
0,0,0,23,0,0.711086333,7.694906712,9.6507864,3.135494216,0,0,0,2.708050251,3.135494232,7.694906712,30.25998494,3.135494232
0,0,0,58,1,0.171110839,10.26500511,7.980699539,2.302585093,1,0,0,2.197224617,0,10.26500511,18.37623979,3.784189701
0,0,0,58,1,0.172454759,10.27578068,8.042134285,2.397895273,1,0,0,2.302585125,0,10.27578068,19.28419579,3.80666256
0,0,0,58,1,0.174834311,10.28573322,8.064080238,2.48490665,1,0,0,2.397895336,0,10.28573322,20.03848661,3.828641415
0,0,0,58,1,0.178428307,10.29508781,8.115196228,2.564949357,1,0,0,2.484906673,0,10.29508781,20.81506735,3.850147486
0,0,0,58,1,0.183450222,10.30413532,8.152297974,2.63905733,1,0,0,2.564949274,0,10.30413532,21.51438172,3.871201038
0,0,0,58,1,0.190154806,10.31312561,8.171999931,2.708050201,1,0,0,2.639057398,0,10.31312561,22.13018606,3.891820192
0,0,0,58,1,0.196138173,10.32203674,8.237281799,2.772588722,1,0,0,2.708050251,0,10.32203674,22.83859462,3.912023067
0,0,0,58,1,0.202310428,10.33094501,8.254624367,2.833213344,1,0,0,2.77258873,0,10.33094501,23.38711191,3.931825638
0,0,0,58,1,0.20867756,10.34029484,8.299266815,2.890371758,1,0,0,2.833213329,0,10.34029484,23.98796641,3.951243639
0,0,0,58,1,0.215245724,10.35062408,8.335083961,2.944438979,1,0,0,2.890371799,0,10.35062408,24.54214611,3.970291853
0,0,0,58,1,0.222018927,10.37197208,8.365655899,2.995732274,1,0,0,2.944438934,0,10.37197208,25.06126537,3.988984108
0,0,0,58,1,0.23682791,10.37963867,8.405175209,3.044522438,1,0,0,2.995732307,0,10.37963867,25.58974452,4.007333279
0,0,0,58,1,0.251636893,10.38724804,8.442625999,3.091042453,1,0,0,3.044522524,0,10.38724804,26.09651538,4.025351524
0,0,0,58,1,0.266445875,10.39479923,8.478190422,3.135494216,1,0,0,3.091042519,0,10.39479923,26.58331703,4.043051243
0,0,0,58,0,0.281254858,10.40229416,8.512029648,3.17805383,0,0,0,3.135494232,3.178053856,10.40229416,27.05168843,4.060442924
0,0,0,23,0,0.589992285,8.320492744,7.412917137,1.945910149,0,0,0,2.197224617,1.945910096,8.320492744,14.42487069,2.197224617
0,0,0,23,0,0.582349777,8.304142952,7.474364758,2.079441542,0,0,0,2.302585125,2.079441547,8.304142952,15.54250457,2.302585125
0,0,0,23,0,0.575505316,8.286279678,7.55178833,2.197224577,0,0,0,2.397895336,2.197224617,8.286279678,16.59297492,2.397895336
0,0,0,23,0,0.569503665,8.267832756,7.618518353,2.302585093,0,0,0,2.484906673,2.302585125,8.267832756,17.54228679,2.484906673
0,0,0,23,0,0.56439507,8.250087738,7.69247818,2.397895273,0,0,0,2.564949274,2.397895336,8.250087738,18.44575706,2.564949274
0,0,0,23,0,0.56023562,8.234054565,7.767242908,2.48490665,0,0,0,2.639057398,2.484906673,8.234054565,19.30087355,2.639057398
0,0,0,23,0,0.575182199,8.220279694,7.816671371,2.564949357,0,0,0,2.708050251,2.564949274,8.220279694,20.04936621,2.708050251
0,0,0,23,0,0.590637922,8.208665848,7.849295616,2.63905733,0,0,0,2.77258873,2.639057398,8.208665848,20.71474113,2.77258873
0,0,0,23,0,0.606619179,8.19878006,7.925978661,2.708050201,0,0,0,2.833213329,2.708050251,8.19878006,21.46394811,2.833213329
0,0,0,23,0,0.623142779,8.189821243,7.865476608,2.772588722,0,0,0,2.890371799,2.77258873,8.189821243,21.80773174,2.890371799
0,0,0,23,0,0.640208304,8.181128502,7.932054996,2.833213344,0,0,0,2.944438934,2.833213329,8.181128502,22.47320406,2.944438934
0,0,0,23,0,0.648296773,8.169765472,7.991140842,2.890371758,0,0,0,2.995732307,2.890371799,8.169765472,23.0973678,2.995732307
0,0,0,23,0,0.656385303,8.15827179,8.048183441,2.944438979,0,0,0,3.044522524,2.944438934,8.15827179,23.69738504,3.044522524
0,0,0,23,0,0.664473772,8.146643639,8.103374481,2.995732274,0,0,0,3.091042519,2.995732307,8.146643639,24.27554046,3.091042519
0,0,0,23,0,0.672562242,8.134879112,8.15688324,3.044522438,0,0,0,3.135494232,3.044522524,8.134879112,24.83381405,3.135494232
0,0,0,54,0,0.05083634,9.664266586,6.781968594,3.33220451,0,0,0,3.68887949,3.33220458,9.664266586,22.59890634,3.68887949
0,0,0,54,0,0.052313801,9.694972038,6.809700012,3.36729583,0,0,0,3.713572025,3.367295742,9.694972038,22.93027445,3.713572025
0,0,0,54,0,0.053974397,9.725318909,6.64383316,3.401197382,0,0,0,3.737669706,3.401197433,9.725318909,22.59698795,3.737669706
0,0,0,54,0,0.055853534,9.755293846,6.707211494,3.433987204,0,0,0,3.76120019,3.433987141,9.755293846,23.03247845,3.76120019
1,8984679,0,54,0,0.057993721,9.78489399,6.72884655,3.465735903,0,0,0,3.784189701,3.465735912,9.78489399,23.32040507,3.784189701
0,0,0,54,0,0.060446024,9.814131737,6.744609356,3.496507561,0,0,0,3.80666256,3.496507645,9.814131737,23.58257761,3.80666256
0,0,0,54,0,0.059783082,9.843000412,6.764745235,3.526360525,0,0,0,3.828641415,3.526360512,9.843000412,23.85493056,3.828641415
1,9639500,0,54,0,0.059249595,9.871533394,6.796749592,3.555348061,0,0,0,3.850147486,3.555348158,9.871533394,24.16481049,3.850147486
1,36476586,0,54,0,0.058850672,9.899820328,6.837320328,3.583518938,0,0,0,3.871201038,3.583518982,9.899820328,24.50166688,3.871201038
1,35732550,0,54,0,0.058592055,9.927969933,6.767021179,3.610917913,0,0,0,3.891820192,3.610917807,9.927969933,24.43515799,3.891820192
0,0,0,54,0,0.058476936,9.938556671,6.767270565,3.63758616,0,0,0,3.912023067,3.637586117,9.938556671,24.61652975,3.912023067
0,0,0,54,0,0.062197451,9.963571548,6.764886856,3.663561646,0,0,0,3.931825638,3.663561583,9.963571548,24.78358003,3.931825638
0,0,0,54,0,0.065917961,9.987977028,6.762613297,3.688879454,0,0,0,3.951243639,3.68887949,9.987977028,24.94646525,3.951243639
0,0,0,54,0,0.069638476,10.01180077,6.760441303,3.713572067,0,0,0,3.970291853,3.713572025,10.01180077,25.10538598,3.970291853
0,0,0,54,0,0.07335899,10.03506947,6.758365154,3.737669618,0,0,0,3.988984108,3.737669706,10.03506947,25.26053611,3.988984108
0,0,0,64,0,0.335942358,11.55093002,9.341903687,1.098612289,0,0,0,1.386294365,1.098612309,11.55093002,10.26313019,5.187386036
0,0,0,64,2,0.345398426,11.56494713,9.32631588,1.386294361,1,0,0,1.609437943,0,11.56494713,12.92901911,5.192956924
0,0,0,64,0,0.355123073,11.57799816,9.321497917,1.609437912,0,0,0,0,1.609437943,11.57799816,15.00237215,5.198496819
0,0,0,64,0,0.365123987,11.59040737,9.322512627,1.791759469,0,0,0,0,1.791759491,11.59040737,16.70370028,5.204006672
0,0,0,64,0,0.375409037,11.60259724,9.350057602,1.945910149,0,0,0,0.693147182,1.945910096,11.60259724,18.19437198,5.209486008
0,0,0,64,0,0.385986388,11.61486626,9.369339943,2.079441542,0,0,0,1.098612309,2.079441547,11.61486626,19.4829947,5.21493578
0,0,0,64,0,0.388011217,11.62729549,9.407130241,2.197224577,0,0,0,1.386294365,2.197224617,11.62729549,20.66957777,5.220355988
0,0,0,64,0,0.391490281,11.63982105,9.426687241,2.302585093,0,0,0,1.609437943,2.302585125,11.63982105,21.70574952,5.225746632
0,0,0,64,0,0.396608114,11.65240955,9.425933838,2.397895273,0,0,0,1.791759491,2.397895336,11.65240955,22.60240219,5.231108665
0,0,0,64,0,0.403576493,11.6649828,9.351974487,2.48490665,0,0,0,1.945910096,2.484906673,11.6649828,23.23878359,5.236442089
0,0,0,64,0,0.412638754,11.63887978,9.427752495,2.564949357,0,0,0,2.079441547,2.564949274,11.63887978,24.1817077,5.241746902
0,0,0,64,0,0.427029252,11.64917564,9.453072548,2.63905733,0,0,0,2.197224617,2.639057398,11.64917564,24.94720039,5.247024059
0,0,0,64,0,0.441419721,11.65936565,9.47727108,2.708050201,0,0,0,2.302585125,2.708050251,11.65936565,25.66492585,5.25227356
0,0,0,64,0,0.455810189,11.66945362,9.500430107,2.772588722,0,0,0,2.397895336,2.77258873,11.66945362,26.34078537,5.257495403
0,0,0,64,0,0.470200688,11.6794405,9.522619247,2.833213344,0,0,0,2.484906673,2.833213329,11.6794405,26.97961192,5.262690067
0,0,0,23,0,0.665181756,7.626633167,8.886470795,2.197224577,0,0,0,0.693147182,2.197224617,7.626633167,19.52557204,2.197224617
0,0,1,23,0,0.681204915,7.63293314,8.833861351,2.302585093,0,0,0,0,2.302585125,7.63293314,20.34071746,2.302585125
0,0,0,23,0,0.697633445,7.63744688,8.837845802,0,0,0,0,0.693147182,0,7.63744688,0,2.397895336
0,0,0,23,0,0.714478374,7.640539646,8.862528801,0,0,0,0,1.098612309,0,7.640539646,0,2.484906673
0,0,0,23,0,0.731751084,7.642873287,8.90542984,0.693147181,0,0,0,1.386294365,0.693147182,7.642873287,6.172773585,2.564949274
0,0,0,23,0,0.749463439,7.644940376,8.94596386,1.098612289,0,0,0,1.609437943,1.098612309,7.644940376,9.82814583,2.639057398
0,0,0,23,0,0.761748552,7.646736145,8.993249893,1.386294361,0,0,0,1.791759491,1.386294365,7.646736145,12.46729162,2.708050251
0,0,0,23,0,0.774609864,7.648081779,9.051576614,1.609437912,0,0,0,1.945910096,1.609437943,7.648081779,14.56795057,2.77258873
0,0,0,23,0,0.788039625,7.649106026,9.098865509,1.791759469,0,0,0,2.079441547,1.791759491,7.649106026,16.30297844,2.833213329
0,0,0,23,0,0.802031398,7.649958134,9.088768959,1.945910149,0,0,0,2.197224617,1.945910096,7.649958134,17.68592776,2.890371799
0,0,0,23,0,0.816557229,7.630537033,9.125774384,2.079441542,0,0,0,2.302585125,2.079441547,7.630537033,18.97651435,2.944438934
0,0,0,23,0,0.824674368,7.633438587,9.153234482,2.197224577,0,0,0,2.397895336,2.197224617,7.633438587,20.11171177,2.995732307
0,0,0,23,0,0.832791507,7.636332512,9.179808617,2.302585093,0,0,0,2.484906673,2.302585125,7.636332512,21.13729048,3.044522524
0,0,0,23,0,0.840908647,7.639217377,9.205547333,2.397895273,0,0,0,2.564949274,2.397895336,7.639217377,22.07393843,3.091042519
0,0,0,23,0,0.849025726,7.642094612,9.23049736,2.48490665,0,0,0,2.639057398,2.484906673,7.642094612,22.93692427,3.135494232
0,0,0,54,1,0.049729727,9.236063957,6.727889061,1.609437912,1,0,0,2.302585125,0,9.236063957,10.82811973,3.68887949
0,0,0,54,1,0.051156435,9.265090942,6.813084126,1.791759469,1,0,0,2.397895336,0,9.265090942,12.207408,3.713572025
0,0,0,54,1,0.052628733,9.29492569,6.823942184,1.945910149,1,0,0,2.484906673,0,9.29492569,13.27877835,3.737669706
0,0,0,54,1,0.054148033,9.325429916,6.865213871,2.079441542,1,0,0,2.564949274,0,9.325429916,14.27581092,3.76120019
0,0,0,54,1,0.055715796,9.356424332,6.855839252,2.197224577,1,0,0,2.639057398,0,9.356424332,15.0638185,3.784189701
0,0,0,54,1,0.057333529,9.38775444,6.88353014,2.302585093,1,0,0,2.708050251,0,9.38775444,15.84991389,3.80666256
